Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Notes	Tags
1713	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499778.918411997	499781.002039463	1489194	1490236	2005/10/11  16:49:38.918	2.084	44.8	104.0	1.2	52.7	98.6		Unidentified.calls.
1714	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499789.999521705	499791.514887135	1494735	1495492	2005/10/11  16:49:49.000	1.515	50.1	107.9	0.6	55.7	104.5		Unidentified.calls.
1715	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499798.42874191	499799.754686661	1498949	1499612	2005/10/11  16:49:57.429	1.326	45.6	108.4	0.6	51.8	101.6		Unidentified.calls.
1716	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499836.597008682	499838.301794791	1518034	1518886	2005/10/11  16:50:36.597	1.705	59.2	115.9	0.6	64.5	110.4		Unidentified.calls.
1717	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499849.477614838	499850.70884925	1524474	1525089	2005/10/11  16:50:48.478	1.231	75.2	117.8	0.6	85.9	115.2		Unidentified.calls.
1718	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499858.096255722	499859.043359116	1528783	1529257	2005/10/11  16:50:57.096	0.947	55.9	119.2	0.8	64.5	113.3		Unidentified.calls.
1719	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499875.269040253	499877.068536701	1537370	1538269	2005/10/11  16:51:14.269	1.799	74.4	119.5	1.1	80.1	116.2		Unidentified.calls.
1720	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499882.372315706	499883.887681137	1540921	1541679	2005/10/11  16:51:21.372	1.515	75.5	117.0	0.5	83.0	112.3		Unidentified.calls.
1721	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499895.537052881	499897.336549329	1547504	1548403	2005/10/11  16:51:35.537	1.799	79.9	122.8	0.8	84.0	120.1		Unidentified.calls.
1722	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499904.81866614	499906.42874191	1552144	1552949	2005/10/11  16:51:44.819	1.61	50.9	114.2	0.8	55.7	106.4		Unidentified.calls.
1723	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499920.161741121	499921.203554854	1559816	1560337	2005/10/11  16:51:59.162	1.042	78.5	115.0	0.8	81.1	106.4		Unidentified.calls.
1724	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499935.315395422	499936.641340174	1567393	1568056	2005/10/11  16:52:14.315	1.326	79.4	113.4	0.6	85.0	110.4		Unidentified.calls.
1725	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499985.826219416	499988.193977901	1592648	1593832	2005/10/11  16:53:05.826	2.368	63.3	113.9	1.2	68.4	110.4		Unidentified.calls.
1726	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	499997.47559116	499999.369797948	1598473	1599420	2005/10/11  16:53:16.476	1.894	88.8	116.4	0.6	91.8	113.3		Unidentified.calls.
1727	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500007.893728492	500009.314383583	1603682	1604392	2005/10/11  16:53:27.894	1.421	84.1	113.4	0.5	88.9	109.4		Unidentified.calls.
1728	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500010.450907656	500011.492721389	1604960	1605481	2005/10/11  16:53:29.451	1.042	93.5	109.8	0.5	96.7	109.4		Unidentified.calls.
1729	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500017.270052092	500019.448389897	1608370	1609459	2005/10/11  16:53:36.270	2.178	78.8	113.7	0.6	83.0	108.4		Unidentified.calls.
1730	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500020.490203631	500021.437307024	1609980	1610454	2005/10/11  16:53:39.490	0.947	91.8	103.4	0.6	92.8	102.5		Unidentified.calls.
1731	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500150.009592739	500151.619668508	1674740	1675545	2005/10/11  16:55:49.010	1.61	44.0	69.4	0.9	47.9	67.4		Unidentified.calls.
1732	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500197.648893449	500199.827231255	1698559	1699649	2005/10/11  16:56:37.649	2.178	77.2	112.6	1.4	83.0	108.4		Unidentified.calls.
1733	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500198.122445146	500199.637810576	1698796	1699554	2005/10/11  16:56:37.122	1.515	52.8	67.8	0.6	54.7	66.4		Unidentified.calls.
1734	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500200.206072612	500201.153176006	1699838	1700312	2005/10/11  16:56:39.206	0.947	76.1	95.4	0.5	79.1	93.8		Unidentified.calls.
1735	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500248.981897395	500250.876104183	1724226	1725173	2005/10/11  16:57:28.982	1.894	61.7	112.0	1.1	67.4	110.4		Unidentified.calls.
1736	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500269.469543804	500271.269040253	1734470	1735370	2005/10/11  16:57:48.470	1.799	55.6	115.3	1.4	59.6	112.3		Unidentified.calls.
1737	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500272.026722968	500272.973826361	1735748	1736222	2005/10/11  16:57:51.027	0.947	83.8	115.0	0.6	85.9	112.3		Unidentified.calls.
1738	Spectrogram 1	1	20051011_160000.wav	20051011_160000.wav	500361.622704025	500362.853938437	1780546	1781162	2005/10/11  16:59:21.623	1.231	95.4	119.5	0.5	97.7	117.2		Unidentified.calls.
1739	Spectrogram 1	1	20051013_120000.wav	20051013_120000.wav	500686.182895028	500687.3194191	142824	143393	2005/10/13  12:04:45.183	1.137	27.7	45.2	0.9	30.3	43.9		Unidentified.calls.
1740	Spectrogram 1	1	20051013_120000.wav	20051013_120000.wav	501407.63176322	501416.629245462	503549	508048	2005/10/13  12:16:47.632	8.997	26.1	37.1	7.4	26.4	35.2		Unidentified.calls.
1741	Spectrogram 1	1	20051013_120000.wav	20051013_120000.wav	501489.926977111	501499.39801105	544696	549432	2005/10/13  12:18:09.927	9.471	34.4	38.0	8.2	35.2	37.1	tonal	Unidentified.calls.
1742	Spectrogram 1	1	20051013_120000.wav	20051013_120000.wav	502553.447378058	502554.868033149	1076457	1077167	2005/10/13  12:35:52.447	1.421	62.1	101.2	0.8	65.4	96.7		Unidentified.calls.
1743	Spectrogram 1	1	20051015_080000.wav	20051015_080000.wav	505360.111362273	505361.626727703	679787	680544	2005/10/15  8:22:39.111	1.515	20.0	66.2	1.2	22.5	64.5		Unidentified.calls.
1744	Spectrogram 1	1	20051015_080000.wav	20051015_080000.wav	505378.769299132	505388.713884767	689116	694088	2005/10/15  8:22:58.769	9.945	25.5	45.5	8.5	27.3	43.0		Unidentified.calls.
1745	Spectrogram 1	1	20051015_080000.wav	20051015_080000.wav	505810.11639779	505842.602044199	904789	921032	2005/10/15  8:30:09.116	32.486	69.3	91.2	28.6	69.3	89.8	train	Unidentified.calls.
1746	Spectrogram 1	1	20051015_080000.wav	20051015_080000.wav	506001.396999211	506007.363750592	1000429	1003413	2005/10/15  8:33:20.397	5.967	39.4	72.3	5.1	41.0	70.3		Unidentified.calls.
1747	Spectrogram 1	1	20051017_040000.wav	20051017_040000.wav	507660.796500395	507663.543100237	30127	31501	2005/10/17  4:01:00.797	2.747	35.5	63.2	2.0	39.1	60.5		Unidentified.calls.
1748	Spectrogram 1	1	20051017_040000.wav	20051017_040000.wav	507940.661482242	507942.36626835	170060	170912	2005/10/17  4:05:40.661	1.705	22.7	92.8	1.2	26.4	79.1		Unidentified.calls.
1749	Spectrogram 1	1	20051017_040000.wav	20051017_040000.wav	507946.628233623	507948.427730071	173043	173943	2005/10/17  4:05:46.628	1.799	23.0	94.0	1.2	27.3	77.1		Unidentified.calls.
1750	Spectrogram 1	1	20051019_000000.wav	20051019_000000.wav	512514.285046567	512515.610991318	656870	657532	2005/10/19  0:21:53.285	1.326	37.4	75.1	1.1	40.0	72.3		Unidentified.calls.
1751	Spectrogram 1	1	20051019_000000.wav	20051019_000000.wav	513517.255327545	513518.202430939	1158355	1158828	2005/10/19  0:38:36.255	0.947	42.4	75.1	0.8	43.9	71.3		Unidentified.calls.
1752	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	514862.395851618	514873.855802683	30923	36653	2005/10/20  20:01:01.396	11.46	24.4	46.0	9.7	25.4	43.9		Unidentified.calls.
1753	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	515286.250762431	515287.292576164	242850	243371	2005/10/20  20:08:05.251	1.042	25.2	50.7	0.8	26.4	47.9		Unidentified.calls.
1754	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	515642.073436464	515652.680994475	420762	426065	2005/10/20  20:14:01.073	10.608	28.3	85.8	8.9	31.2	78.1		Unidentified.calls.
1755	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	516055.709701657	516056.562094712	627580	628006	2005/10/20  20:20:55.710	0.852	30.5	46.0	0.6	32.2	44.9		Unidentified.calls.
1756	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	516084.406934491	516085.922299921	641928	642686	2005/10/20  20:21:23.407	1.515	25.2	49.0	0.9	27.3	46.9		Unidentified.calls.
1757	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	516221.009456985	516226.502656669	710230	712976	2005/10/20  20:23:40.009	5.493	40.9	69.5	4.6	42.0	67.4		Unidentified.calls.
1758	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	516483.542446725	516484.868391476	841496	842159	2005/10/20  20:28:02.542	1.326	20.2	50.2	0.9	22.5	46.9		Unidentified.calls.
1759	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	516875.97166693	516877.013480663	1037711	1038232	2005/10/20  20:34:35.972	1.042	95.9	111.5	0.6	98.6	107.4		Unidentified.calls.
1760	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	516891.977714286	516894.34547277	1045714	1046898	2005/10/20  20:34:51.978	2.368	68.1	120.2	1.8	71.3	117.2		Unidentified.calls.
1761	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	516920.959078137	516922.853284925	1060205	1061152	2005/10/20  20:35:20.959	1.894	44.8	107.1	1.5	47.9	100.6		Unidentified.calls.
1762	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	516925.031622731	516927.304670876	1062241	1063377	2005/10/20  20:35:24.032	2.273	46.0	85.5	1.7	49.8	80.1		Unidentified.calls.
1763	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	517014.563106551	517016.646734017	1107007	1108048	2005/10/20  20:36:54.563	2.084	82.4	103.7	1.5	84.0	102.5		Unidentified.calls.
1764	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	517040.513739542	517043.070918706	1119982	1121260	2005/10/20  20:37:19.514	2.557	16.8	47.6	1.8	19.5	44.9		Unidentified.calls.
1765	Spectrogram 1	1	20051020_200000.wav	20051020_200000.wav	517485.11021468	517486.436159432	1342280	1342943	2005/10/20  20:44:44.110	1.326	19.3	47.9	1.1	19.5	44.9		Unidentified.calls.
1766	Spectrogram 1	1	20051022_160000.wav	20051022_160000.wav	518412.104661405	518416.366626677	5775	7906	2005/10/22  16:00:11.105	4.262	59.1	78.5	3.5	60.5	76.2		Unidentified.calls.
1767	Spectrogram 1	1	20051022_160000.wav	20051022_160000.wav	518513.474937648	518531.754033149	56460	65600	2005/10/22  16:01:52.475	18.279	65.3	96.7	15.4	66.4	93.8	train	Unidentified.calls.
1768	Spectrogram 1	1	20051022_160000.wav	20051022_160000.wav	518844.294082084	518885.208948698	221870	242327	2005/10/22  16:07:23.294	40.915	67.0	101.2	36.7	68.4	97.7	train	Unidentified.calls.
1769	Spectrogram 1	1	20051022_160000.wav	20051022_160000.wav	519783.588801894	519785.009456985	691517	692228	2005/10/22  16:23:03.589	1.421	43.4	88.6	0.9	48.8	77.1		Unidentified.calls.
1770	Spectrogram 1	1	20051022_160000.wav	20051022_160000.wav	520491.475949487	520497.347990529	1045461	1048397	2005/10/22  16:34:50.476	5.872	22.7	56.6	5.4	25.4	53.7		Unidentified.calls.
1771	Spectrogram 1	1	20051022_160000.wav	20051022_160000.wav	520780.402910813	520781.728855564	1189924	1190587	2005/10/22  16:39:39.403	1.326	44.8	71.5	0.6	46.9	68.4		Unidentified.calls.
1772	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522029.626074191	522032.467384372	14534	15955	2005/10/24  12:00:29.626	2.841	68.7	78.8	2.0	70.3	77.1	call type that looks like an (n)	Unidentified.calls.
1773	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522053.682500395	522056.050258879	26562	27746	2005/10/24  12:00:53.683	2.368	69.5	81.3	1.5	71.3	80.1	call type that looks like an (n)	Unidentified.calls.
1774	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522070.635651144	522074.42406472	35039	36933	2005/10/24  12:01:10.636	3.788	69.5	79.6	3.1	70.3	79.1	call type that looks like an (n)	Unidentified.calls.
1775	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522098.196359905	522101.227090766	48819	50335	2005/10/24  12:01:37.196	3.031	70.3	79.3	2.2	71.3	78.1	call type that looks like an (n)	Unidentified.calls.
1776	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522131.375191792	522134.69005367	65409	67066	2005/10/24  12:02:10.375	3.315	69.5	84.1	2.8	71.3	83.0	call type that looks like an (n)	Unidentified.calls.
1777	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522189.811471192	522192.273940016	94627	95858	2005/10/24  12:03:09.811	2.462	70.3	82.4	1.8	71.3	81.1	call type that looks like an (n)	Unidentified.calls.
1778	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522202.218525651	522205.154546172	100830	102298	2005/10/24  12:03:21.219	2.936	69.8	83.0	2.2	70.3	80.1	call type that looks like an (n)	Unidentified.calls.
1779	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522217.656310971	522220.024069455	108549	109733	2005/10/24  12:03:37.656	2.368	71.5	81.0	1.7	72.3	79.1	call type that looks like an (n)	Unidentified.calls.
1780	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522243.826577743	522246.194336227	121634	122818	2005/10/24  12:04:03.827	2.368	70.1	77.9	1.8	71.3	77.1	call type that looks like an (n)	Unidentified.calls.
1781	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522264.662852407	522266.935900552	132052	133189	2005/10/24  12:04:24.663	2.273	70.1	79.9	1.8	71.3	78.1	call type that looks like an (n)	Unidentified.calls.
1782	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522276.406934491	522278.964113654	137924	139203	2005/10/24  12:04:35.407	2.557	68.1	76.5	2.0	68.4	76.2	call type that looks like an (n)	Unidentified.calls.
1783	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522282.089554854	522284.836154696	140766	142139	2005/10/24  12:04:41.090	2.747	69.2	77.9	2.5	69.3	77.1	call type that looks like an (n)	Unidentified.calls.
1784	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522293.644216259	522297.148498816	146543	148295	2005/10/24  12:04:53.644	3.504	74.6	84.6	2.8	75.2	83.0	call type that looks like an (n)	Unidentified.calls.
1785	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522362.528846093	522364.896604578	180985	182169	2005/10/24  12:06:01.529	2.368	70.9	78.2	2.0	71.3	78.1	call type that looks like an (n)	Unidentified.calls.
1786	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522375.883003946	522378.819024467	187663	189131	2005/10/24  12:06:15.883	2.936	67.3	79.0	2.2	69.3	77.1	call type that looks like an (n)	Unidentified.calls.
1787	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522389.331872139	522392.078471981	194387	195760	2005/10/24  12:06:28.332	2.747	72.0	81.3	1.8	73.2	80.1	call type that looks like an (n)	Unidentified.calls.
1788	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522411.588801894	522415.37721547	205515	207410	2005/10/24  12:06:51.589	3.788	68.4	80.4	3.2	70.3	79.1	call type that looks like an (n)	Unidentified.calls.
1789	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522449.313730071	522452.439171271	224378	225941	2005/10/24  12:07:28.314	3.125	68.9	81.6	2.3	71.3	81.1	call type that looks like an (n)	Unidentified.calls.
1790	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522462.857308603	522466.266880821	231150	232854	2005/10/24  12:07:42.857	3.41	68.4	80.4	2.5	70.3	80.1	call type that looks like an (n)	Unidentified.calls.
1791	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522535.216007893	522539.099131807	267329	269271	2005/10/24  12:08:54.216	3.883	69.8	82.7	3.4	70.3	82.0	call type that looks like an (n)	Unidentified.calls.
1792	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522546.770669297	522549.043717443	273106	274243	2005/10/24  12:09:06.771	2.273	70.1	81.8	1.7	70.3	80.1	call type that looks like an (n)	Unidentified.calls.
1793	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522561.102143646	522564.985267561	280272	282214	2005/10/24  12:09:20.102	3.883	67.0	80.7	3.1	68.4	80.1	call type that looks like an (n)	Unidentified.calls.
1794	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522583.64320442	522586.484514601	291543	292963	2005/10/24  12:09:43.643	2.841	67.3	80.2	2.0	68.4	79.1	call type that looks like an (n)	Unidentified.calls.
1795	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522593.019528019	522595.292576164	296231	297367	2005/10/24  12:09:52.020	2.273	69.8	81.8	1.5	71.3	81.1	call type that looks like an (n)	Unidentified.calls.
1796	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522648.709207577	522651.36109708	324076	325402	2005/10/24  12:10:48.709	2.652	68.9	80.4	1.7	71.3	79.1	call type that looks like an (n)	Unidentified.calls.
1797	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522720.719278611	522723.087037095	360081	361265	2005/10/24  12:12:00.719	2.368	70.6	82.1	1.5	73.2	81.1	call type that looks like an (n)	Unidentified.calls.
1798	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522739.661346488	522743.070918706	369552	371256	2005/10/24  12:12:19.661	3.41	67.0	81.6	2.6	68.4	80.1	call type that looks like an (n)	Unidentified.calls.
1799	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522768.672923441	522771.419523283	384057	385431	2005/10/24  12:12:48.673	2.747	68.7	78.5	2.3	69.3	77.1	call type that looks like an (n)	Unidentified.calls.
1800	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522788.277963694	522791.119273875	393860	395281	2005/10/24  12:13:07.278	2.841	68.4	81.8	2.2	70.3	79.1	call type that looks like an (n)	Unidentified.calls.
1801	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522847.945477506	522851.070918706	423694	425256	2005/10/24  12:14:07.945	3.125	69.2	78.8	2.5	70.3	78.1	call type that looks like an (n)	Unidentified.calls.
1802	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522888.038164167	522890.595343331	443740	445019	2005/10/24  12:14:47.038	2.557	72.0	82.4	1.7	72.3	81.1	call type that looks like an (n)	Unidentified.calls.
1803	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522975.171676401	522977.539434885	487307	488491	2005/10/24  12:16:14.172	2.368	71.2	80.7	1.7	72.3	79.1	call type that looks like an (n)	Unidentified.calls.
1804	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	522994.522798737	522997.458819258	496982	498450	2005/10/24  12:16:33.523	2.936	69.8	82.4	2.3	71.3	81.1	call type that looks like an (n)	Unidentified.calls.
1805	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523020.852273086	523023.693583268	510147	511568	2005/10/24  12:17:00.852	2.841	72.6	82.1	1.8	73.2	82.0	call type that looks like an (n)	Unidentified.calls.
1806	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523033.354037885	523036.005927388	516398	517724	2005/10/24  12:17:12.354	2.652	68.7	78.8	1.5	70.3	78.1	call type that looks like an (n)	Unidentified.calls.
1807	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523061.293588003	523063.756056827	530368	531599	2005/10/24  12:17:40.294	2.462	67.3	78.8	1.8	68.4	77.1	call type that looks like an (n)	Unidentified.calls.
1808	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523075.878980268	523078.152028414	537660	538797	2005/10/24  12:17:55.879	2.273	70.9	81.3	2.0	72.3	80.1	call type that looks like an (n)	Unidentified.calls.
1809	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523167.209960537	523169.672429361	583326	584557	2005/10/24  12:19:26.210	2.462	68.9	81.0	2.0	70.3	80.1	call type that looks like an (n)	Unidentified.calls.
1810	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523211.754033149	523279.471925809	605598	639457	2005/10/24  12:20:11.754	67.718	102.0	124.4	59.6	103.5	124.0	call type that looks like an (n)	Unidentified.calls.
1811	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523221.698618784	523224.729349645	610570	612086	2005/10/24  12:20:21.699	3.031	67.0	79.9	2.3	68.4	79.1		Unidentified.calls.
1812	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523242.061341752	523245.281493291	620752	622362	2005/10/24  12:20:41.061	3.22	61.1	78.8	2.8	62.5	77.1		Unidentified.calls.
1813	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523260.719278611	523264.791823204	630081	632117	2005/10/24  12:21:00.719	4.073	66.7	80.2	3.2	68.4	79.1		Unidentified.calls.
1814	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523268.201395422	523271.232126283	633822	635337	2005/10/24  12:21:07.201	3.031	64.2	77.4	2.2	64.5	76.2		Unidentified.calls.
1815	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523339.264363062	523453.325824783	669353	726384	2005/10/24  12:22:18.264	114.061	95.6	124.4	99.8	97.7	123.0	call type that looks like an (n)	Unidentified.calls.
1816	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523396.56411839	523398.837166535	698003	699140	2005/10/24  12:23:16.564	2.273	67.8	77.6	1.8	69.3	76.2		Unidentified.calls.
1817	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523411.054800316	523413.4225588	705248	706432	2005/10/24  12:23:30.055	2.368	70.3	79.0	1.5	71.3	78.1		Unidentified.calls.
1818	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523444.423052881	523446.885521705	721933	723164	2005/10/24  12:24:03.423	2.462	67.3	83.0	2.0	69.3	81.1		Unidentified.calls.
1819	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523464.50164483	523467.816506709	731972	733629	2005/10/24  12:24:23.502	3.315	70.9	82.7	2.3	72.3	80.1		Unidentified.calls.
1820	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523487.989808998	523491.020539858	743716	745231	2005/10/24  12:24:47.990	3.031	67.8	79.3	2.6	69.3	78.1		Unidentified.calls.
1821	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523629.982749803	523631.782246251	814712	815612	2005/10/24  12:27:09.983	1.799	70.3	78.2	1.5	72.3	77.1	call type that looks like an (n)	Unidentified.calls.
1822	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523651.95554854	523654.796858721	825699	827119	2005/10/24  12:27:31.956	2.841	68.4	81.0	2.3	70.3	80.1	call type that looks like an (n)	Unidentified.calls.
1823	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523681.315753749	523684.725325967	840379	842084	2005/10/24  12:28:00.316	3.41	67.3	81.6	2.8	69.3	80.1	call type that looks like an (n)	Unidentified.calls.
1824	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523702.530869771	523706.319283346	850986	852881	2005/10/24  12:28:21.531	3.788	65.0	77.9	3.1	66.4	76.2	call type that looks like an (n)	Unidentified.calls.
1825	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523854.12783899	523856.306176796	926785	927874	2005/10/24  12:30:53.128	2.178	63.9	77.9	1.8	65.4	76.2	call type that looks like an (n)	Unidentified.calls.
1826	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	523942.428088398	523945.17468824	970935	972308	2005/10/24  12:32:21.428	2.747	69.8	78.2	2.2	71.3	77.1	call type that looks like an (n)	Unidentified.calls.
1827	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524039.621038674	524041.70466614	1019532	1020573	2005/10/24  12:33:59.621	2.084	71.7	81.8	1.5	72.3	79.1	call type that looks like an (n)	Unidentified.calls.
1828	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524053.259327545	524056.384768745	1026351	1027913	2005/10/24  12:34:12.259	3.125	71.2	80.7	2.5	71.3	79.1	call type that looks like an (n)	Unidentified.calls.
1829	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524064.340437253	524068.128850829	1031891	1033785	2005/10/24  12:34:23.340	3.788	71.2	78.8	3.1	71.3	78.1	call type that looks like an (n)	Unidentified.calls.
1830	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524082.051270718	524085.366132597	1040747	1042404	2005/10/24  12:34:41.051	3.315	68.9	77.4	2.8	69.3	76.2	call type that looks like an (n)	Unidentified.calls.
1831	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524105.350014207	524107.433641673	1052396	1053438	2005/10/24  12:35:04.350	2.084	71.2	79.0	1.4	72.3	78.1	call type that looks like an (n)	Unidentified.calls.
1832	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524247.00239779	524250.790811365	1123222	1125116	2005/10/24  12:37:26.002	3.788	65.3	79.9	3.4	66.4	78.1	call type that looks like an (n)	Unidentified.calls.
1833	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524274.468396212	524277.688547751	1136955	1138565	2005/10/24  12:37:53.468	3.22	71.7	79.9	2.2	72.3	78.1	call type that looks like an (n)	Unidentified.calls.
1834	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524290.569153907	524293.694595107	1145006	1146568	2005/10/24  12:38:10.569	3.125	68.7	76.5	2.6	69.3	76.2	call type that looks like an (n)	Unidentified.calls.
1835	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524325.489056038	524328.425076559	1162466	1163934	2005/10/24  12:38:44.489	2.936	70.6	83.5	2.0	72.3	82.0	call type that looks like an (n)	Unidentified.calls.
1836	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524337.688547751	524340.624568271	1168565	1170033	2005/10/24  12:38:57.689	2.936	70.1	79.0	2.2	70.3	77.1	call type that looks like an (n)	Unidentified.calls.
1837	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524484.856378848	524488.928923441	1242149	1244185	2005/10/24  12:41:24.856	4.073	60.4	78.9	3.4	61.5	78.1	call type that looks like an (n)	Unidentified.calls.
1838	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524501.241267561	524503.893157064	1250342	1251668	2005/10/24  12:41:40.241	2.652	70.4	79.5	2.0	72.3	79.1	call type that looks like an (n)	Unidentified.calls.
1839	Spectrogram 1	1	20051024_120000.wav	20051024_120000.wav	524521.319859511	524525.581824783	1260381	1262512	2005/10/24  12:42:00.320	4.262	66.2	79.7	3.2	68.4	78.1	call type that looks like an (n)	Unidentified.calls.
