Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Notes	Tags
667	Spectrogram 1	1	20150829_000000.wav	20150829_000000.wav	409995.93571955	410072.577864893	3134346	3210988	2015/8/29  0:52:14.936	76.642	58.5	134.1	67.3	63.5	128.9	train	Unidentified.calls
668	Spectrogram 1	1	20150829_000000.wav	20150829_000000.wav	410392.783206755	410461.687443193	3531193	3600097	2015/8/29  0:58:51.783	68.904	61.3	121.5	62.1	63.5	119.1	train	Unidentified.calls
669	Spectrogram 1	1	20150829_000000.wav	20150829_000000.wav	410185.823641761	410273.519942682	3324234	3411930	2015/8/29  0:55:24.824	87.696	61.7	124.2	72.1	65.4	121.1	train	Unidentified.calls
670	Spectrogram 1	1	20150829_000000.wav	20150829_000000.wav	408984.828253838	409070.068075742	2123238	2208478	2015/8/29  0:35:23.828	85.24	67.7	122.4	75.0	70.3	120.1	train	Unidentified.calls
671	Spectrogram 1	1	20150829_000000.wav	20150829_000000.wav	409399.620438076	409482.526604913	2538030	2620937	2015/8/29  0:42:18.620	82.906	57.3	122.3	74.4	61.5	120.1	train	Unidentified.calls
672	Spectrogram 1	1	20150830_180000.wav	20150830_180000.wav	410487.518220061	410567.230964176	25370	105083	2015/8/30  18:00:25.518	79.713	63.7	99.3	71.0	65.4	96.7	train	Unidentified.calls
673	Spectrogram 1	1	20150830_180000.wav	20150830_180000.wav	411724.254684749	411750.907482088	1262107	1288759	2015/8/30  18:21:02.255	26.653	55.4	101.6	22.9	56.6	96.7	train	Unidentified.calls
674	Spectrogram 1	1	20150830_180000.wav	20150830_180000.wav	410883.849465711	410938.997419652	421701	476849	2015/8/30  18:07:01.849	55.148	59.3	99.2	48.8	60.5	96.7	train	Unidentified.calls
675	Spectrogram 1	1	20150901_120000.wav	20150901_120000.wav	415189.889541453	415191.117780962	1127184	1128412	2015/9/1  12:18:47.890	1.228	57.2	109.2	0.6	73.2	105.5		Unidentified.calls
676	Spectrogram 1	1	20150901_120000.wav	20150901_120000.wav	414109.282467758	414207.088079836	46576	144382	2015/9/1  12:00:46.282	97.806	63.2	100.9	86.4	65.4	100.6	train	Unidentified.calls
677	Spectrogram 1	1	20150901_120000.wav	20150901_120000.wav	414287.772261003	414497.470492323	225066	434764	2015/9/1  12:03:45.772	209.698	62.3	104.7	183.3	64.5	103.5	train	Unidentified.calls
678	Spectrogram 1	1	20150901_120000.wav	20150901_120000.wav	414063.591958035	414119.108383828	886	56402	2015/9/1  12:00:00.592	55.516	85.4	107.6	50.0	88.9	106.4	train	Unidentified.calls
679	Spectrogram 1	1	20150903_070000.wav	20150903_070000.wav	421156.280431935	421173.844256909	3493016	3510580	2015/9/3  7:58:13.280	17.564	105.0	123.8	15.4	107.4	123.0	train	Unidentified.calls
680	Spectrogram 1	1	20150903_070000.wav	20150903_070000.wav	421017.574444217	421023.224345957	3354310	3359960	2015/9/3  7:55:54.574	5.65	15.8	89.6	4.3	17.6	75.2		Unidentified.calls
681	Spectrogram 1	1	20150903_070000.wav	20150903_070000.wav	420384.681790174	420390.086044012	2721418	2726822	2015/9/3  7:45:21.682	5.404	5.4	92.1	3.2	12.7	46.9		Unidentified.calls
682	Spectrogram 1	1	20150903_070000.wav	20150903_070000.wav	418892.456032753	418923.776140225	1229192	1260512	2015/9/3  7:20:29.456	31.32	86.7	123.4	28.0	89.8	122.1	train	Unidentified.calls
683	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	422645.557605937	422930.535336745	1381736	1666713	2015/9/5  1:23:01.558	284.978	54.5	111.6	253.3	58.6	108.4	train	Unidentified.calls
684	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	423054.454149437	423554.375794268	1790632	2290554	2015/9/5  1:29:50.454	499.922	54.8	130.4	440.0	60.5	127.9	train	Unidentified.calls
685	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	424069.750092119	424358.339047083	2805928	3094517	2015/9/5  1:46:45.750	288.589	56.1	113.4	254.6	61.5	111.3	train	Unidentified.calls
686	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	422360.382556807	422419.092405322	1096561	1155270	2015/9/5  1:18:16.383	58.71	53.7	99.8	53.3	55.7	96.7	train	Unidentified.calls
687	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	423574.925141249	423702.208501535	2311103	2438387	2015/9/5  1:38:31.925	127.283	63.1	104.7	112.6	64.5	102.5	train	Unidentified.calls
688	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	422347.693942682	422349.536301945	1083872	1085714	2015/9/5  1:18:03.694	1.842	42.4	88.5	1.1	46.9	81.1		Unidentified.calls
689	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	424823.416437052	424864.07116479	3559594	3600249	2015/9/5  1:59:19.416	40.655	55.2	112.5	35.9	59.6	108.4	train	Unidentified.calls
690	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	424010.609859775	424069.19688434	2746788	2805375	2015/9/5  1:45:46.610	58.587	60.2	94.7	54.2	61.5	91.8	train	Unidentified.calls
691	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	422274.122791198	422334.674998977	1010301	1070853	2015/9/5  1:16:50.123	60.552	56.6	105.3	2.3	59.6	99.6	train	Unidentified.calls
692	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	421266.626669396	422138.118930399	2805	874297	2015/9/5  1:00:02.627	871.492	63.7	103.8	776.0	65.4	102.5	train	Unidentified.calls
693	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	424391.539261003	424748.210431935	3127717	3484388	2015/9/5  1:52:07.539	356.671	56.1	105.9	290.6	60.5	102.5	train	Unidentified.calls
694	Spectrogram 1	1	20150905_010000.wav	20150905_010000.wav	423772.329395087	423996.791665302	2508507	2732970	2015/9/5  1:41:48.329	224.462	57.3	98.8	189.0	60.5	95.7	train	Unidentified.calls
695	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	428065.89708086	428209.024730809	3201474	3344602	2015/9/6  19:53:21.897	143.128	86.8	103.8	128.7	87.9	102.5	train	Unidentified.calls
696	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	425977.491861822	426035.710414534	1113069	1171287	2015/9/6  19:18:33.492	58.219	82.6	109.6	52.2	85.0	109.4	train	Unidentified.calls
697	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	425169.942549642	425318.842925281	305520	454420	2015/9/6  19:05:05.943	148.9	83.1	106.3	132.3	85.0	104.5	train	Unidentified.calls
698	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	428440.329395087	428464.402889458	3575906	3599980	2015/9/6  19:59:35.329	24.073	78.5	102.2	21.9	80.1	100.6	train	Unidentified.calls
699	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	427691.17078915	427733.053756397	2826748	2868631	2015/9/6  19:47:06.171	41.883	77.2	100.1	38.8	79.1	98.6	train	Unidentified.calls
700	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	427054.311021494	427201.737509724	2189888	2337315	2015/9/6  19:36:29.311	147.426	88.9	103.0	133.1	89.8	102.5	train	Unidentified.calls
701	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	426510.994774821	426553.491861822	1646572	1689069	2015/9/6  19:27:26.995	42.497	82.2	105.5	36.8	85.0	104.5	train	Unidentified.calls
702	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	425564.910628454	425620.549878199	700488	756127	2015/9/6  19:11:40.911	55.639	81.4	103.4	49.1	83.0	102.5	train	Unidentified.calls
703	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	426745.17271955	426902.67077175	1880750	2038248	2015/9/6  19:31:20.173	157.498	86.4	100.9	139.4	87.9	99.6	train	Unidentified.calls
704	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	427338.994774821	427453.466697032	2474572	2589044	2015/9/6  19:41:14.995	114.472	83.9	106.3	102.6	85.0	104.5	train	Unidentified.calls
705	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	425787.911593654	425844.533435005	923489	980110	2015/9/6  19:15:23.912	56.622	83.9	107.1	49.6	85.9	106.4	train	Unidentified.calls
706	Spectrogram 1	1	20150906_190000.wav	20150906_190000.wav	425431.854542477	425528.885463664	567432	664462	2015/9/6  19:09:27.855	97.031	85.1	103.4	86.4	86.9	102.5	train	Unidentified.calls
707	Spectrogram 1	1	20150908_140000.wav	20150908_140000.wav	429434.457127943	429593.306243603	969497	1128346	2015/9/8  14:16:09.457	158.849	58.3	102.4	143.1	60.5	99.6	train	Unidentified.calls
708	Spectrogram 1	1	20150908_140000.wav	20150908_140000.wav	428936.788662231	429147.837957011	471829	682878	2015/9/8  14:07:51.789	211.049	55.2	103.8	189.1	57.6	101.6	train	Unidentified.calls
709	Spectrogram 1	1	20150908_140000.wav	20150908_140000.wav	431021.478397134	431072.450336745	2556518	2607490	2015/9/8  14:42:36.478	50.972	64.8	102.8	45.4	66.4	101.6	train	Unidentified.calls
710	Spectrogram 1	1	20150908_140000.wav	20150908_140000.wav	429182.554787103	429194.223062436	717595	729263	2015/9/8  14:11:57.555	11.668	39.5	94.7	10.2	43.0	89.8		Unidentified.calls
711	Spectrogram 1	1	20150908_140000.wav	20150908_140000.wav	429901.683437052	429961.007405322	1436723	1496047	2015/9/8  14:23:56.683	59.324	53.7	97.0	53.9	55.7	95.7	train	Unidentified.calls
712	Spectrogram 1	1	20150908_140000.wav	20150908_140000.wav	428479.806070624	428569.344730809	14846	104385	2015/9/8  14:00:14.806	89.539	62.3	94.7	79.3	63.5	92.8	train	Unidentified.calls
713	Spectrogram 1	1	20150908_140000.wav	20150908_140000.wav	429805.351712385	429859.394250768	1340392	1394434	2015/9/8  14:22:20.352	54.043	56.4	103.9	49.3	58.6	101.6	train	Unidentified.calls
714	Spectrogram 1	1	20150910_080000.wav	20150910_080000.wav	433829.083818833	433840.137974411	1763523	1774577	2015/9/10  8:29:23.084	11.054	82.8	98.9	9.9	84.0	97.7		Unidentified.calls
715	Spectrogram 1	1	20150910_080000.wav	20150910_080000.wav	432070.500655067	432099.609931423	4940	34049	2015/9/10  8:00:04.501	29.109	73.3	115.9	25.7	76.2	113.3		Unidentified.calls
716	Spectrogram 1	1	20150910_080000.wav	20150910_080000.wav	433746.139904811	433778.933899693	1680579	1713373	2015/9/10  8:28:00.140	32.794	64.6	95.2	29.1	66.4	92.8		Unidentified.calls
717	Spectrogram 1	1	20150910_080000.wav	20150910_080000.wav	433707.081888434	433719.609931423	1641521	1654049	2015/9/10  8:27:21.082	12.528	79.5	109.7	10.8	81.1	107.4		Unidentified.calls
718	Spectrogram 1	1	20150910_080000.wav	20150910_080000.wav	433817.906839304	433820.977438076	1752346	1755416	2015/9/10  8:29:12.907	3.071	81.5	90.6	2.5	83.0	88.9		Unidentified.calls
719	Spectrogram 1	1	20150913_210000.wav	20150913_210000.wav	439615.44163869	439621.582836233	348765	354906	2015/9/13  21:05:48.442	6.141	54.9	95.4	4.9	56.6	91.8		Unidentified.calls
720	Spectrogram 1	1	20150915_150000.wav	20150915_150000.wav	444211.884367451	444308.178344933	1344606	1440900	2015/9/15  15:22:24.884	96.294	59.4	114.8	87.0	63.5	113.3	train	Unidentified.calls
721	Spectrogram 1	1	20150915_150000.wav	20150915_150000.wav	443899.970444217	444058.819559877	1032692	1191542	2015/9/15  15:17:12.970	158.849	61.1	122.6	140.0	64.5	121.1	train	Unidentified.calls
722	Spectrogram 1	1	20150915_150000.wav	20150915_150000.wav	443248.236396111	443345.182240532	380958	477904	2015/9/15  15:06:20.236	96.946	57.8	94.1	85.5	60.5	91.8	train	Unidentified.calls
723	Spectrogram 1	1	20150915_150000.wav	20150915_150000.wav	443483.16386694	443701.779917093	615886	834502	2015/9/15  15:10:15.164	218.616	61.5	109.9	196.2	63.5	108.4	train	Unidentified.calls
724	Spectrogram 1	1	20150915_150000.wav	20150915_150000.wav	444926.099059365	444993.567155578	2058821	2126289	2015/9/15  15:34:18.099	67.468	58.6	113.2	61.0	62.5	111.3	train	Unidentified.calls
725	Spectrogram 1	1	20150915_150000.wav	20150915_150000.wav	445261.018030706	445345.435832139	2393740	2478158	2015/9/15  15:39:53.018	84.418	57.7	105.2	73.8	60.5	102.5	train	Unidentified.calls
726	Spectrogram 1	1	20150915_150000.wav	20150915_150000.wav	444551.605833163	444638.234465711	1684328	1770956	2015/9/15  15:28:04.606	86.629	62.3	116.4	79.2	64.5	115.2	train	Unidentified.calls
727	Spectrogram 1	1	20150915_150000.wav	20150915_150000.wav	446437.104529171	446462.897558854	3569827	3595620	2015/9/15  15:59:29.105	25.793	79.1	111.2	21.9	80.1	109.4	train	Unidentified.calls
728	Spectrogram 1	1	20150915_150000.wav	20150915_150000.wav	446238.176636643	446289.885519959	3370899	3422608	2015/9/15  15:56:10.177	51.709	84.0	112.6	46.8	86.9	111.3	train	Unidentified.calls
729	Spectrogram 1	1	20150917_100000.wav	20150917_100000.wav	447866.995707267	447955.098227226	1399139	1487241	2015/9/17  10:23:19.996	88.103	89.5	121.4	76.1	92.8	121.1	train	Unidentified.calls
730	Spectrogram 1	1	20150917_100000.wav	20150917_100000.wav	449566.46380348	449633.525680655	3098607	3165669	2015/9/17  10:51:38.464	67.062	91.1	124.2	59.8	93.8	122.1	train	Unidentified.calls
731	Spectrogram 1	1	20150917_100000.wav	20150917_100000.wav	449364.797458547	449459.371900717	2896940	2991515	2015/9/17  10:48:16.797	94.574	87.9	123.8	84.9	90.8	122.1	train	Unidentified.calls
732	Spectrogram 1	1	20150917_100000.wav	20150917_100000.wav	449854.451221085	449884.78873695	3386594	3416932	2015/9/17  10:56:26.451	30.338	101.0	123.8	26.3	102.5	122.1	train	Unidentified.calls
733	Spectrogram 1	1	20150917_100000.wav	20150917_100000.wav	449009.341944729	449121.517959058	2541485	2653661	2015/9/17  10:42:21.342	112.176	94.6	123.0	100.6	95.7	121.1	train	Unidentified.calls
734	Spectrogram 1	1	20150917_100000.wav	20150917_100000.wav	448560.011185261	448641.934760491	2092154	2174078	2015/9/17  10:34:52.011	81.924	93.1	123.0	73.0	95.7	121.1	train	Unidentified.calls
735	Spectrogram 1	1	20150917_100000.wav	20150917_100000.wav	448053.517959058	448149.81193654	1585661	1681955	2015/9/17  10:26:25.518	96.294	96.6	123.8	84.1	98.6	122.1	train	Unidentified.calls
736	Spectrogram 1	1	20150917_100000.wav	20150917_100000.wav	446469.997183214	446531.777630502	2140	63921	2015/9/17  10:00:02.997	61.78	95.8	121.5	55.3	98.6	120.1	train	Unidentified.calls
737	Spectrogram 1	1	20150919_040000.wav	20150919_040000.wav	450250.132078813	450344.583697032	244275	338727	2015/9/19  4:04:04.132	94.452	64.3	103.0	84.1	65.4	99.6	train	Unidentified.calls
738	Spectrogram 1	1	20150919_040000.wav	20150919_040000.wav	450023.200747185	450045.186234391	17344	39329	2015/9/19  4:00:17.201	21.985	65.1	108.6	20.0	66.4	105.5	train	Unidentified.calls
739	Spectrogram 1	1	20150919_040000.wav	20150919_040000.wav	453165.800354145	453199.331292733	3159943	3193474	2015/9/19  4:52:39.800	33.531	73.1	106.2	30.6	74.2	104.5	train	Unidentified.calls
740	Spectrogram 1	1	20150919_040000.wav	20150919_040000.wav	453408.575975435	453444.809040942	3402719	3438952	2015/9/19  4:56:42.576	36.233	78.3	119.8	33.1	80.1	118.2	train	Unidentified.calls
741	Spectrogram 1	1	20150922_170000.wav	20150922_170000.wav	458499.106116684	458503.159307062	1292154	1296207	2015/9/22  17:21:32.106	4.053	42.1	47.5	2.9	43.0	46.9	dash	Unidentified.calls
742	Spectrogram 1	1	20150922_170000.wav	20150922_170000.wav	458531.408815763	458535.093534289	1324457	1328142	2015/9/22  17:22:04.409	3.685	43.0	47.0	2.6	43.9	46.9	dash	Unidentified.calls
743	Spectrogram 1	1	20150922_170000.wav	20150922_170000.wav	458551.650602866	458555.335321392	1344699	1348383	2015/9/22  17:22:24.651	3.685	42.2	47.7	2.9	43.0	46.9	dash	Unidentified.calls
744	Spectrogram 1	1	20150922_170000.wav	20150922_170000.wav	459933.050995906	459934.770531218	2726099	2727819	2015/9/22  17:45:26.051	1.72	10.8	64.0	1.2	14.6	53.7		Unidentified.calls
745	Spectrogram 1	1	20150922_170000.wav	20150922_170000.wav	460259.432216991	460261.028928352	3052480	3054077	2015/9/22  17:50:52.432	1.597	14.2	46.7	0.9	17.6	42.0		Unidentified.calls
746	Spectrogram 1	1	20150922_170000.wav	20150922_170000.wav	458541.111907881	458545.287922211	1334160	1338336	2015/9/22  17:22:14.112	4.176	42.6	47.9	3.5	43.0	47.9	dash	Unidentified.calls
747	Spectrogram 1	1	20150922_170000.wav	20150922_170000.wav	458509.546152508	458513.967814739	1302594	1307016	2015/9/22  17:21:42.546	4.422	42.1	47.5	3.1	43.0	46.9	dash	Unidentified.calls
748	Spectrogram 1	1	20150922_170000.wav	20150922_170000.wav	458489.219120778	458492.4125435	1282267	1285461	2015/9/22  17:21:22.219	3.193	43.7	47.5	2.6	43.9	46.9	dash	Unidentified.calls
749	Spectrogram 1	1	20150924_110000.wav	20150924_110000.wav	463171.514938587	463281.848593654	2364005	2474339	2015/9/24  11:39:24.515	110.334	70.6	97.3	100.1	72.3	95.7	train	Unidentified.calls
750	Spectrogram 1	1	20150924_110000.wav	20150924_110000.wav	461564.337959058	461593.815707267	756828	786306	2015/9/24  11:12:36.338	29.478	81.8	119.1	26.5	85.0	117.2	train	Unidentified.calls
751	Spectrogram 1	1	20150924_110000.wav	20150924_110000.wav	461834.012025589	461836.100032753	1026502	1028590	2015/9/24  11:17:06.012	2.088	8.3	38.1	1.5	11.7	27.3		Unidentified.calls
752	Spectrogram 1	1	20150924_110000.wav	20150924_110000.wav	461369.402261003	461402.564727738	561892	595055	2015/9/24  11:09:21.402	33.162	93.6	123.0	29.6	96.7	122.1	train	Unidentified.calls
753	Spectrogram 1	1	20150924_110000.wav	20150924_110000.wav	461485.078763562	461490.237369498	677569	682727	2015/9/24  11:11:17.079	5.159	28.1	63.3	3.8	30.3	57.6		Unidentified.calls
754	Spectrogram 1	1	20150924_110000.wav	20150924_110000.wav	461896.075867963	461919.65806653	1088566	1112148	2015/9/24  11:18:08.076	23.582	77.0	96.9	20.8	77.1	95.7	train	Unidentified.calls
755	Spectrogram 1	1	20150926_060000.wav	20150926_060000.wav	465531.399836233	465557.192865916	1123374	1149167	2015/9/26  6:18:43.400	25.793	0.0	45.3	20.0	0.0	28.3	seismic	Unidentified.calls
756	Spectrogram 1	1	20150926_060000.wav	20150926_060000.wav	465388.517834186	465436.787646878	980492	1028762	2015/9/26  6:16:20.518	48.27	0.8	64.8	25.6	4.9	28.3	seismic	Unidentified.calls
757	Spectrogram 1	1	20150926_060000.wav	20150926_060000.wav	465184.186109519	465210.716082907	776160	802690	2015/9/26  6:12:56.186	26.53	2.1	48.2	17.6	5.9	28.3	seismic	Unidentified.calls
758	Spectrogram 1	1	20150926_060000.wav	20150926_060000.wav	467563.514938587	467620.996547595	3155489	3212971	2015/9/26  6:52:35.515	57.482	2.1	63.1	24.0	5.9	28.3	seismic	Unidentified.calls
759	Spectrogram 1	1	20150926_060000.wav	20150926_060000.wav	465241.828289662	465263.445305015	833802	855419	2015/9/26  6:13:53.828	21.617	3.7	47.3	17.1	6.8	37.1	seismic	Unidentified.calls
760	Spectrogram 1	1	20150928_000000.wav	20150928_000000.wav	470403.965275333	470436.02232651	2395381	2427438	2015/9/28  0:39:55.965	32.057	66.8	109.4	28.3	68.4	107.4	train	Unidentified.calls
761	Spectrogram 1	1	20150928_000000.wav	20150928_000000.wav	469658.773783009	469676.583255885	1650190	1667999	2015/9/28  0:27:30.774	17.809	56.8	98.3	16.5	58.6	95.7	train	Unidentified.calls
762	Spectrogram 1	1	20150929_180000.wav	20150929_180000.wav	471629.221127943	471630.940663255	20143	21863	2015/9/29  18:00:20.221	1.72	20.4	72.5	0.9	22.5	60.5		Unidentified.calls
763	Spectrogram 1	1	20151001_130000.wav	20151001_130000.wav	477460.311549642	477554.149048107	2250676	2344513	2015/10/1  13:37:30.312	93.837	70.9	103.9	83.9	73.2	102.5	train	Unidentified.calls
764	Spectrogram 1	1	20151001_130000.wav	20151001_130000.wav	476668.01657216	476687.177108495	1458381	1477541	2015/10/1  13:24:18.017	19.161	73.6	108.1	17.2	76.2	107.4	train	Unidentified.calls
765	Spectrogram 1	1	20151001_130000.wav	20151001_130000.wav	478655.76706346	478733.883096213	3446131	3524247	2015/10/1  13:57:26.767	78.116	68.6	106.2	72.1	71.3	105.5	train	Unidentified.calls
766	Spectrogram 1	1	20151001_130000.wav	20151001_130000.wav	478204.507867963	478285.448851587	2994872	3075813	2015/10/1  13:49:54.508	80.941	57.5	103.9	73.1	59.6	102.5	train	Unidentified.calls
767	Spectrogram 1	1	20151003_070000.wav	20151003_070000.wav	479231.362191402	479246.101065507	421168	435907	2015/10/3  7:07:01.362	14.739	71.0	110.1	13.1	73.2	108.4	train	Unidentified.calls
768	Spectrogram 1	1	20151003_070000.wav	20151003_070000.wav	480896.782888434	480975.021745138	2086589	2164828	2015/10/3  7:34:46.783	78.239	79.3	110.5	70.4	81.1	109.4	train	Unidentified.calls
769	Spectrogram 1	1	20151003_070000.wav	20151003_070000.wav	478819.627796315	478856.106509724	9434	45913	2015/10/3  7:00:09.628	36.479	89.5	120.0	31.7	91.8	118.2	train	Unidentified.calls
770	Spectrogram 1	1	20151003_070000.wav	20151003_070000.wav	480781.290627431	480811.996615148	1971097	2001803	2015/10/3  7:32:51.291	30.706	68.9	117.5	27.6	71.3	115.2	train	Unidentified.calls
771	Spectrogram 1	1	20151005_020000.wav	20151005_020000.wav	482413.122402252	482432.037290686	2370	21285	2015/10/5  2:00:02.122	18.915	63.8	105.5	17.6	65.4	103.5	train	Unidentified.calls
772	Spectrogram 1	1	20151005_020000.wav	20151005_020000.wav	483511.840972364	483604.818703173	1101089	1194067	2015/10/5  2:18:21.841	92.978	64.4	120.1	84.9	65.4	117.2	train	Unidentified.calls
773	Spectrogram 1	1	20151005_020000.wav	20151005_020000.wav	483010.752008188	483205.87093654	600000	795119	2015/10/5  2:10:00.752	195.119	76.9	108.0	174.8	78.1	106.4	train	Unidentified.calls
774	Spectrogram 1	1	20151005_020000.wav	20151005_020000.wav	482762.546960082	482763.898023541	351795	353146	2015/10/5  2:05:51.547	1.351	30.6	68.3	1.1	33.2	64.5		Unidentified.calls
775	Spectrogram 1	1	20151006_200000.wav	20151006_200000.wav	489369.388480041	489372.950374616	3358099	3361661	2015/10/6  20:55:58.388	3.562	82.8	114.2	2.5	86.9	112.3	train	Unidentified.calls
776	Spectrogram 1	1	20151006_200000.wav	20151006_200000.wav	489294.550946776	489306.219222109	3283262	3294930	2015/10/6  20:54:43.551	11.668	58.8	98.0	9.4	61.5	90.8	train	Unidentified.calls
777	Spectrogram 1	1	20151006_200000.wav	20151006_200000.wav	486710.95208086	486712.671616172	699663	701383	2015/10/6  20:11:39.952	1.72	28.2	63.7	1.2	29.3	54.7	train	Unidentified.calls
778	Spectrogram 1	1	20151006_200000.wav	20151006_200000.wav	486807.283805527	486837.744145343	795995	826455	2015/10/6  20:13:15.284	30.46	0.0	57.1	23.1	0.0	37.1	seismic	Unidentified.calls
779	Spectrogram 1	1	20151006_200000.wav	20151006_200000.wav	487682.657103378	487683.762518936	1671368	1672474	2015/10/6  20:27:51.657	1.105	49.4	91.6	0.6	53.7	86.9		Unidentified.calls
780	Spectrogram 1	1	20151006_200000.wav	20151006_200000.wav	489016.352698055	489073.711483112	3005064	3062422	2015/10/6  20:50:05.353	57.359	64.2	111.8	51.4	65.4	109.4	train	Unidentified.calls
781	Spectrogram 1	1	20151006_200000.wav	20151006_200000.wav	488766.563529171	488790.514199591	2755275	2779225	2015/10/6  20:45:55.564	23.951	62.7	97.5	21.1	64.5	94.7	train	Unidentified.calls
782	Spectrogram 1	1	20151006_200000.wav	20151006_200000.wav	488408.418246673	488442.563305015	2397129	2431274	2015/10/6  20:39:57.418	34.145	65.5	103.9	30.8	67.4	102.5	train	Unidentified.calls
783	Spectrogram 1	1	20151006_200000.wav	20151006_200000.wav	488597.421366428	488626.776290686	2586132	2615487	2015/10/6  20:43:06.421	29.355	72.5	110.3	26.6	74.2	109.4	train	Unidentified.calls
784	Spectrogram 1	1	20151008_140000.wav	20151008_140000.wav	493118.081995906	493161.807322416	3506235	3549960	2015/10/8  14:58:26.082	43.725	101.2	123.6	39.4	102.5	123.0		Unidentified.calls
785	Spectrogram 1	1	20151010_090000.wav	20151010_090000.wav	493585.812529171	493621.554298874	373429	409170	2015/10/10  9:06:13.813	35.742	54.1	94.1	31.0	56.6	91.8	train	Unidentified.calls
786	Spectrogram 1	1	20151010_090000.wav	20151010_090000.wav	493510.114882293	493531.363425793	297731	318979	2015/10/10  9:04:57.115	21.249	56.0	87.2	19.2	57.6	85.0		Unidentified.calls
787	Spectrogram 1	1	20151015_160000.wav	20151015_160000.wav	504611.658610031	504613.378145343	660072	661791	2015/10/15  16:11:00.659	1.72	43.0	77.2	1.2	45.9	72.3		Unidentified.calls
788	Spectrogram 1	1	20151015_160000.wav	20151015_160000.wav	505070.585895599	505165.651633572	1118999	1214065	2015/10/15  16:18:38.586	95.066	67.0	103.8	85.5	68.4	102.5	train	Unidentified.calls
789	Spectrogram 1	1	20151015_160000.wav	20151015_160000.wav	504858.025966223	504983.712615148	906439	1032126	2015/10/15  16:15:06.026	125.687	66.6	105.5	114.4	68.4	104.5	train	Unidentified.calls
790	Spectrogram 1	1	20151015_160000.wav	20151015_160000.wav	504553.438057318	504729.730174002	601851	778143	2015/10/15  16:10:01.438	176.292	69.0	107.6	163.1	70.3	106.4	train	Unidentified.calls
791	Spectrogram 1	1	20151015_160000.wav	20151015_160000.wav	505730.549148413	505787.90793347	1778962	1836321	2015/10/15  16:29:38.549	57.359	74.3	104.7	50.8	76.2	103.5	traintrain	Unidentified.calls
792	Spectrogram 1	1	20151019_050000.wav	20151019_050000.wav	513236.899246673	513351.493992835	2084196	2198791	2015/10/19  5:34:44.899	114.595	70.0	111.4	105.3	71.3	109.4	train	Unidentified.calls
793	Spectrogram 1	1	20151019_050000.wav	20151019_050000.wav	513909.390542477	514015.264788127	2756688	2862562	2015/10/19  5:45:56.391	105.874	62.1	113.6	95.3	63.5	110.4	train	Unidentified.calls
794	Spectrogram 1	1	20151019_050000.wav	20151019_050000.wav	511880.40795087	512055.224180143	727705	902521	2015/10/19  5:12:07.408	174.816	58.5	116.6	157.5	59.6	113.3	train	Unidentified.calls
795	Spectrogram 1	1	20151019_050000.wav	20151019_050000.wav	511557.75901433	511832.837334698	405056	680134	2015/10/19  5:06:45.759	275.078	56.8	117.5	242.2	59.6	113.3	train	Unidentified.calls
796	Spectrogram 1	1	20151019_050000.wav	20151019_050000.wav	513357.390542477	513467.195154555	2204688	2314492	2015/10/19  5:36:44.391	109.805	59.0	107.8	97.5	60.5	102.5	train	Unidentified.calls
797	Spectrogram 1	1	20151019_050000.wav	20151019_050000.wav	512811.40891607	513017.053957011	1658706	1864351	2015/10/19  5:27:38.409	205.645	70.0	110.5	184.6	71.3	108.4	train	Unidentified.calls
798	Spectrogram 1	1	20151019_050000.wav	20151019_050000.wav	511152.903107472	511402.925341863	200	250222	2015/10/19  5:00:00.903	250.022	61.2	114.0	225.0	62.5	111.3	train	Unidentified.calls
799	Spectrogram 1	1	20151019_050000.wav	20151019_050000.wav	513692.776422723	513902.474654043	2540073	2749772	2015/10/19  5:42:20.776	209.698	56.8	97.7	185.3	58.6	93.8	train	Unidentified.calls
