Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	From	Tags
969	Spectrogram 1	1	20170428_000000.wav	20170428_000000.wav	280304.483169812	280308.563570036	3115137	3119218	2017/4/28  0:51:55.483	4.08	23.8	27.5	3.1	24.4	26.4		Bm.Ant-A
970	Spectrogram 1	1	20170429_190000.wav	20170429_190000.wav	281150.153561261	281155.85565901	360930	366632	2017/4/29  19:06:00.154	5.702	24.3	27.5	4.6	24.4	27.3		Bm.Ant-A
971	Spectrogram 1	1	20170429_190000.wav	20170429_190000.wav	283352.106770188	283358.907437227	2562883	2569683	2017/4/29  19:42:42.107	6.801	24.0	28.0	5.4	24.4	27.3		Bm.Ant-A
972	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	284408.858652077	284415.450067824	19778	26369	2017/5/1  13:00:19.859	6.591	23.8	27.3	5.1	24.4	26.4		Bm.Ant-A
973	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	284537.354279322	284542.951751424	148273	153871	2017/5/1  13:02:28.354	5.597	24.0	28.0	4.5	24.4	27.3		Bm.Ant-A
974	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	285174.745777104	285186.149972602	785665	797069	2017/5/1  13:13:05.746	11.404	24.0	27.8	9.7	24.4	27.3		Bm.Ant-A
975	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	285202.783871104	285208.956784263	813703	819876	2017/5/1  13:13:33.784	6.173	23.8	28.0	5.5	24.4	27.3		Bm.Ant-A
976	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	286397.563152951	286403.10831223	2008482	2014027	2017/5/1  13:33:28.563	5.545	24.0	27.5	4.5	24.4	27.3		Bm.Ant-A
977	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	286443.710372658	286447.267644648	2054629	2058187	2017/5/1  13:34:14.710	3.557	23.8	27.8	2.6	24.4	26.4		Bm.Ant-A
978	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	286665.392242878	286672.768350975	2276311	2283687	2017/5/1  13:37:56.392	7.376	24.3	27.3	5.9	24.4	26.4		Bm.Ant-A
979	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	286856.93214551	286860.855607263	2467851	2471775	2017/5/1  13:41:07.932	3.923	24.0	28.0	2.5	24.4	26.4		Bm.Ant-A
980	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	286935.063875874	286940.661347976	2545983	2551580	2017/5/1  13:42:25.064	5.597	24.0	27.7	4.5	24.4	27.3		Bm.Ant-A
981	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	286979.327833939	286986.91319333	2590247	2597832	2017/5/1  13:43:10.328	7.585	24.5	27.8	6.3	25.4	26.4		Bm.Ant-A
982	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	287043.659488024	287050.146278124	2654578	2661065	2017/5/1  13:44:14.659	6.487	23.8	28.6	5.4	24.4	27.3		Bm.Ant-A
983	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	287134.459247414	287144.084806916	2745378	2755004	2017/5/1  13:45:45.459	9.626	23.8	27.5	8.3	24.4	27.3		Bm.Ant-A
984	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	287304.553364294	287310.36008769	2915472	2921279	2017/5/1  13:48:35.553	5.807	24.0	27.8	4.5	24.4	26.4		Bm.Ant-A
985	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	287325.046941257	287330.801351829	2935966	2941720	2017/5/1  13:48:55.047	5.754	24.0	27.3	4.3	24.4	26.4		Bm.Ant-A
986	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	287387.558004857	287393.573979547	2998477	3004493	2017/5/1  13:49:58.558	6.016	24.0	27.5	4.6	24.4	26.4		Bm.Ant-A
987	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	287873.499879127	287881.137551341	3484419	3492057	2017/5/1  13:58:04.500	7.638	23.2	27.7	6.5	23.4	26.4		Bm.Ant-A
988	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	288973.398754199	288980.042482769	984461	991104	2017/5/3  7:16:24.399	6.644	23.6	27.7	5.7	24.4	26.4		Bm.Ant-A
989	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289006.094268814	289016.556833491	1017156	1027619	2017/5/3  7:16:57.094	10.463	23.6	28.0	8.3	24.4	26.4		Bm.Ant-A
990	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289210.511671399	289222.229743837	1221574	1233292	2017/5/3  7:20:21.512	11.718	24.3	27.7	9.2	24.4	26.4		Bm.Ant-A
991	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289345.9216586	289360.359997854	1356984	1371422	2017/5/3  7:22:36.922	14.438	24.0	27.5	12.2	24.4	27.3		Bm.Ant-A
992	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289412.481567211	289426.919906465	1423544	1437982	2017/5/3  7:23:43.482	14.438	23.8	28.0	12.3	24.4	26.4		Bm.Ant-A
993	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289521.875100207	289528.152639013	1532937	1539215	2017/5/3  7:25:32.875	6.278	23.4	28.2	4.6	23.4	26.4		Bm.Ant-A
994	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289586.874279334	289601.940372469	1597936	1613002	2017/5/3  7:26:37.874	15.066	23.0	28.2	12.9	23.4	26.4		Bm.Ant-A
995	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289609.211854919	289621.609994061	1620274	1632672	2017/5/3  7:27:00.212	12.398	23.6	28.0	9.9	24.4	26.4		Bm.Ant-A
996	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289676.701690283	289686.588813903	1687764	1697651	2017/5/3  7:28:07.702	9.887	23.2	28.0	7.7	24.4	26.4		Bm.Ant-A
997	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289744.684224769	289753.525091921	1755746	1764587	2017/5/3  7:29:15.684	8.841	23.6	27.5	7.2	24.4	26.4		Bm.Ant-A
998	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289931.840428204	289937.594838777	1942902	1948657	2017/5/3  7:32:22.840	5.754	24.2	27.3	4.2	24.4	26.4		Bm.Ant-A
999	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290000.042723078	290016.887452208	2011105	2027949	2017/5/3  7:33:31.043	16.845	23.6	27.7	14.5	24.4	26.4		Bm.Ant-A
1000	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290069.322280547	290081.772732512	2080384	2092835	2017/5/3  7:34:40.322	12.45	23.8	27.5	10.5	24.4	26.4		Bm.Ant-A
1001	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290140.360334359	290148.57344763	2151422	2159635	2017/5/3  7:35:51.360	8.213	23.8	27.7	6.0	24.4	26.4		Bm.Ant-A
1002	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290206.950781899	290212.862130942	2218013	2223924	2017/5/3  7:36:58.951	5.911	23.8	27.5	4.0	24.4	26.4		Bm.Ant-A
1003	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290227.352783019	290239.855547808	2238415	2250918	2017/5/3  7:37:18.353	12.503	23.0	28.0	11.1	23.4	27.3		Bm.Ant-A
1004	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290266.21845045	290276.157886893	2277280	2287220	2017/5/3  7:37:57.218	9.939	23.4	27.8	8.8	23.4	26.4		Bm.Ant-A
1005	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290333.656989274	290341.399287135	2344719	2352461	2017/5/3  7:39:04.657	7.742	23.6	27.7	6.6	24.4	26.4		Bm.Ant-A
1006	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290350.344779934	290360.911970257	2361407	2371974	2017/5/3  7:39:21.345	10.567	23.6	27.8	8.5	24.4	26.4		Bm.Ant-A
1007	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290427.135719892	290435.871961397	2438198	2446934	2017/5/3  7:40:38.136	8.736	23.4	27.7	7.5	23.4	26.4		Bm.Ant-A
1008	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290592.938221561	290598.901883427	2604000	2609964	2017/5/3  7:43:24.938	5.964	23.6	27.8	4.8	24.4	26.4		Bm.Ant-A
1009	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290658.441913696	290664.248637092	2669504	2675311	2017/5/3  7:44:29.442	5.807	23.2	27.8	4.5	24.4	26.4		Bm.Ant-A
1010	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290707.769637662	290714.884181642	2718832	2725946	2017/5/3  7:45:18.770	7.115	23.0	27.1	5.5	23.4	26.4		Bm.Ant-A
1011	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290743.708547327	290760.396337986	2754771	2771458	2017/5/3  7:45:54.709	16.688	23.8	28.2	13.2	24.4	26.4		Bm.Ant-A
1012	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290807.023934788	290816.597181467	2818086	2827659	2017/5/3  7:46:58.024	9.573	24.2	27.5	7.9	24.4	26.4		Bm.Ant-A
1013	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290853.444752132	290859.774603761	2864507	2870837	2017/5/3  7:47:44.445	6.33	24.2	27.7	4.6	24.4	26.4		Bm.Ant-A
1014	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290869.870978674	290879.70578947	2880933	2890768	2017/5/3  7:48:00.871	9.835	23.8	27.7	7.1	24.4	26.4		Bm.Ant-A
1015	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290923.352283115	290930.885329682	2934414	2941947	2017/5/3  7:48:54.352	7.533	23.2	27.7	5.9	23.4	26.4		Bm.Ant-A
1016	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290989.796878295	291005.281474017	3000859	3016343	2017/5/3  7:50:00.797	15.485	23.8	27.5	13.4	24.4	26.4		Bm.Ant-A
1017	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	291056.282988697	291067.059430314	3067345	3078121	2017/5/3  7:51:07.283	10.776	24.2	27.5	8.2	24.4	26.4		Bm.Ant-A
1018	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	291119.986888901	291127.258371352	3131049	3138320	2017/5/3  7:52:11.987	7.271	24.0	27.5	5.9	24.4	26.4		Bm.Ant-A
1019	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	291133.954412745	291138.767192496	3145016	3149829	2017/5/3  7:52:25.954	4.813	24.3	27.1	3.1	24.4	26.4		Bm.Ant-A
1020	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	291183.773599915	291190.469641308	3194836	3201532	2017/5/3  7:53:14.774	6.696	23.8	27.8	5.4	24.4	26.4		Bm.Ant-A
1021	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	291276.667108157	291284.880221429	3287729	3295942	2017/5/3  7:54:47.667	8.213	23.4	28.0	6.5	23.4	26.4		Bm.Ant-A
1022	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	291341.36422423	291350.100465735	3352426	3361162	2017/5/3  7:55:52.364	8.736	23.2	27.7	7.2	23.4	26.4		Bm.Ant-A
1023	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	291415.717837059	291424.192514447	3426780	3435255	2017/5/3  7:57:06.718	8.475	24.0	27.7	7.4	24.4	26.4		Bm.Ant-A
1024	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	291439.729422993	291445.117643801	3450791	3456180	2017/5/3  7:57:30.729	5.388	23.4	28.2	4.2	23.4	26.4		Bm.Ant-A
1025	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	291499.706859583	291505.879772742	3510769	3516942	2017/5/3  7:58:30.707	6.173	23.8	27.3	4.8	24.4	26.4		Bm.Ant-A
1026	Spectrogram 1	1	20170505_020000.wav	20170505_020000.wav	292635.867574802	292639.895662203	1047073	1051101	2017/5/5  2:17:27.868	4.028	23.6	27.5	2.9	24.4	26.4		Bm.Ant-A
1027	Spectrogram 1	1	20170505_020000.wav	20170505_020000.wav	293322.389400323	293330.916390535	1733594	1742121	2017/5/5  2:28:53.389	8.527	24.0	27.7	6.3	24.4	26.4		Bm.Ant-A
1028	Spectrogram 1	1	20170506_200000.wav	20170506_200000.wav	295730.299502947	295736.053913519	541627	547381	2017/5/6  20:09:01.300	5.754	24.0	28.0	4.8	24.4	26.4		Bm.Ant-A
1029	Spectrogram 1	1	20170506_200000.wav	20170506_200000.wav	296175.711206213	296180.000857731	987038	991328	2017/5/6  20:16:27.711	4.29	23.6	28.2	3.4	24.4	27.3		Bm.Ant-A
1030	Spectrogram 1	1	20170506_200000.wav	20170506_200000.wav	297104.262736373	297108.813952008	1915590	1920141	2017/5/6  20:31:55.263	4.551	23.8	28.0	3.5	24.4	27.3		Bm.Ant-A
1031	Spectrogram 1	1	20170506_200000.wav	20170506_200000.wav	297169.054916409	297174.129260277	1980382	1985456	2017/5/6  20:33:00.055	5.074	23.6	27.7	3.9	24.4	26.4		Bm.Ant-A
1032	Spectrogram 1	1	20170508_150000.wav	20170508_150000.wav	299926.364982629	299932.747147082	1137814	1144196	2017/5/8  15:18:57.365	6.382	23.6	28.2	5.2	24.4	26.4		Bm.Ant-A
1033	Spectrogram 1	1	20170508_150000.wav	20170508_150000.wav	299968.42449263	299974.335841672	1179873	1185785	2017/5/8  15:19:39.424	5.911	23.4	27.8	4.9	23.4	26.4		Bm.Ant-A
1034	Spectrogram 1	1	20170508_150000.wav	20170508_150000.wav	300456.541511953	300462.871363583	1667991	1674320	2017/5/8  15:27:47.542	6.33	23.2	27.5	4.8	23.4	26.4		Bm.Ant-A
1035	Spectrogram 1	1	20170508_150000.wav	20170508_150000.wav	300599.380428216	300606.494972197	1810829	1817944	2017/5/8  15:30:10.380	7.115	24.0	27.1	5.9	24.4	26.4		Bm.Ant-A
1036	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302582.1318863	302588.095548166	193724	199688	2017/5/10  9:03:13.132	5.964	23.6	27.8	4.5	24.4	26.4		Bm.Ant-A
1037	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303215.432323528	303223.331559859	827024	834924	2017/5/10  9:13:47.432	7.899	24.0	27.5	5.7	24.4	26.4		Bm.Ant-A
1038	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303457.253957882	303467.559584089	1068846	1079152	2017/5/10  9:17:48.254	10.306	23.0	28.0	6.3	24.4	26.4		Bm.Ant-A
1039	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303430.522105133	303438.316715817	1042114	1049909	2017/5/10  9:17:22.522	7.795	24.2	27.1	6.5	24.4	26.4		Bm.Ant-A
1040	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303498.609375083	303506.14242165	1110201	1117734	2017/5/10  9:18:30.609	7.533	23.4	28.6	5.9	24.4	26.4		Bm.Ant-A
1041	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304571.747520247	304576.403361529	2183340	2187995	2017/5/10  9:36:23.748	4.656	23.8	29.3	3.4	24.4	27.3		Bm.Ant-A
1042	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304594.229204133	304602.808507168	2205821	2214401	2017/5/10  9:36:45.229	8.579	23.0	27.3	5.5	24.4	26.4		Bm.Ant-A
1043	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304944.018422215	304954.271735598	2555610	2565864	2017/5/10  9:42:35.018	10.253	23.8	27.5	7.9	24.4	26.4		Bm.Ant-A
1044	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304968.867013322	304982.206783285	2580459	2593799	2017/5/10  9:43:00.867	13.34	24.2	28.0	11.4	24.4	26.4		Bm.Ant-A
1045	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305009.741435469	305017.32679486	2621333	2628919	2017/5/10  9:43:41.741	7.585	23.8	27.8	5.4	24.4	26.4		Bm.Ant-A
1046	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305080.769419455	305088.250153199	2692361	2699842	2017/5/10  9:44:52.769	7.481	23.4	28.6	6.3	23.4	26.4		Bm.Ant-A
1047	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305146.574446869	305155.310688374	2758166	2766903	2017/5/10  9:45:58.574	8.736	22.3	27.7	6.8	23.4	26.4		Bm.Ant-A
1048	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305212.264490303	305227.173644967	2823856	2838766	2017/5/10  9:47:03.264	14.909	24.2	27.7	10.9	24.4	26.4		Bm.Ant-A
1049	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305283.115176533	305294.257807913	2894707	2905850	2017/5/10  9:48:14.115	11.143	23.8	28.2	9.1	24.4	26.4		Bm.Ant-A
1050	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305313.038111508	305319.891091372	2924630	2931483	2017/5/10  9:48:44.038	6.853	23.0	27.7	5.2	23.4	26.4		Bm.Ant-A
1051	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305350.793903904	305360.942591641	2962386	2972535	2017/5/10  9:49:22.794	10.149	23.8	27.5	8.0	24.4	26.4		Bm.Ant-A
1052	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305383.855608283	305391.284029203	2995448	3002876	2017/5/10  9:49:55.856	7.428	23.0	28.4	6.2	23.4	26.4		Bm.Ant-A
1053	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305517.109683615	305524.171914772	3128702	3135764	2017/5/10  9:52:08.110	7.062	23.4	28.2	5.5	24.4	26.4		Bm.Ant-A
1054	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305870.52986208	305880.050795936	3482122	3491643	2017/5/10  9:58:02.530	9.521	23.6	28.4	7.4	24.4	27.3		Bm.Ant-A
1055	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	306025.389504267	306036.898325411	37125	48633	2017/5/12  4:00:37.390	11.509	23.8	28.2	9.2	24.4	26.4		Bm.Ant-A
1056	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	306236.011347769	306242.602763515	247746	254338	2017/5/12  4:04:07.011	6.591	24.2	27.7	5.1	24.4	26.4		Bm.Ant-A
1057	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	306373.325944727	306382.166811879	385061	393902	2017/5/12  4:06:25.326	8.841	22.7	27.7	7.1	24.4	26.4		Bm.Ant-A
1058	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	306796.296517954	306803.620313228	808032	815355	2017/5/12  4:13:28.297	7.324	23.2	27.5	4.9	24.4	26.4		Bm.Ant-A
1059	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	306869.668399349	306876.155189449	881403	887890	2017/5/12  4:14:41.668	6.487	22.7	27.8	4.6	23.4	26.4		Bm.Ant-A
1060	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	306954.67127157	306962.465882254	966406	974201	2017/5/12  4:16:06.671	7.795	23.6	27.5	6.8	24.4	26.4		Bm.Ant-A
1061	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	307079.024527993	307086.71451303	1090760	1098450	2017/5/12  4:18:10.025	7.69	23.4	27.5	5.9	24.4	26.4		Bm.Ant-A
1062	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	307150.637624537	307156.23509664	1162373	1167970	2017/5/12  4:19:22.638	5.597	23.0	27.8	4.0	23.4	26.4		Bm.Ant-A
1063	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	307222.522245208	307229.584476364	1234257	1241319	2017/5/12  4:20:34.522	7.062	23.0	28.6	4.9	23.4	27.3		Bm.Ant-A
1064	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	307291.237159221	307298.508641671	1302972	1310244	2017/5/12  4:21:42.237	7.271	23.0	27.8	5.7	23.4	26.4		Bm.Ant-A
1065	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	307432.025297404	307437.622769506	1443760	1449358	2017/5/12  4:24:03.025	5.597	23.8	27.5	4.2	24.4	26.4		Bm.Ant-A
1066	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	307502.047414043	307507.331009205	1513782	1519066	2017/5/12  4:25:13.047	5.284	23.2	27.7	3.9	23.4	26.4		Bm.Ant-A
1067	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	307901.343796231	307912.747991729	1913079	1924483	2017/5/12  4:31:53.344	11.404	22.9	27.5	8.9	23.4	26.4		Bm.Ant-A
1068	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	307884.394441455	307895.903262599	1896129	1907638	2017/5/12  4:31:36.394	11.509	22.9	28.0	9.7	23.4	27.3		Bm.Ant-A
1069	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	307972.265630145	307982.518943528	1984001	1994254	2017/5/12  4:33:04.266	10.253	23.4	27.3	8.2	23.4	26.4		Bm.Ant-A
1070	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	308114.018299145	308123.591545824	2125753	2135327	2017/5/12  4:35:25.018	9.573	23.4	27.7	7.5	23.4	26.4		Bm.Ant-A
1071	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	308598.766828668	308606.352188059	2610502	2618087	2017/5/12  4:43:30.767	7.585	23.4	28.4	5.4	23.4	26.4		Bm.Ant-A
1072	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	308681.794300353	308687.444085279	2693529	2699179	2017/5/12  4:44:53.794	5.65	22.9	28.2	4.8	23.4	26.4		Bm.Ant-A
1073	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	308691.158295739	308696.860393488	2702893	2708595	2017/5/12  4:45:02.158	5.702	23.4	28.2	4.3	23.4	26.4		Bm.Ant-A
1074	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	308736.373446309	308750.340970153	2748108	2762076	2017/5/12  4:45:48.373	13.968	22.9	28.6	11.4	23.4	26.4		Bm.Ant-A
1075	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	308756.775447429	308763.471488822	2768510	2775206	2017/5/12  4:46:08.775	6.696	23.8	28.9	5.1	24.4	27.3		Bm.Ant-A
1076	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	308930.319450309	308940.572763693	2942054	2952308	2017/5/12  4:49:02.319	10.253	23.0	28.6	8.2	23.4	27.3		Bm.Ant-A
1077	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	309002.905513253	309009.863118763	3014641	3021598	2017/5/12  4:50:14.906	6.958	23.6	27.8	5.5	24.4	27.3		Bm.Ant-A
1078	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	309069.559867868	309081.01637619	3081295	3092751	2017/5/12  4:51:21.560	11.457	22.7	28.0	9.5	23.4	26.4		Bm.Ant-A
1079	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	309083.788955829	309093.833017919	3095524	3105568	2017/5/12  4:51:35.789	10.044	23.4	28.2	8.8	23.4	26.4		Bm.Ant-A
1080	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	309142.658481078	309151.49934823	3154393	3163234	2017/5/12  4:52:34.658	8.841	23.6	28.0	7.2	24.4	26.4		Bm.Ant-A
1081	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	309119.588525966	309136.851757683	3131324	3148587	2017/5/12  4:52:11.589	17.263	24.0	28.0	14.5	24.4	27.3		Bm.Ant-A
1082	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	309212.827068037	309223.132694243	3224562	3234868	2017/5/12  4:53:44.827	10.306	23.6	28.2	7.7	24.4	26.4		Bm.Ant-A
1083	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	309316.507307357	309323.569538513	3328242	3335305	2017/5/12  4:55:28.507	7.062	23.6	28.4	5.2	24.4	26.4		Bm.Ant-A
1084	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	309445.378480142	309452.336085652	3457113	3464071	2017/5/12  4:57:37.378	6.958	23.4	27.8	5.7	23.4	26.4		Bm.Ant-A
1085	Spectrogram 1	1	20170513_220000.wav	20170513_220000.wav	309668.178111582	309679.11149167	80056	90989	2017/5/13  22:01:20.178	10.933	24.2	28.2	9.2	24.4	27.3		Bm.Ant-A
1086	Spectrogram 1	1	20170513_220000.wav	20170513_220000.wav	309735.870905041	309744.97333631	147749	156851	2017/5/13  22:02:27.871	9.102	24.0	27.8	7.2	24.4	26.4		Bm.Ant-A
1087	Spectrogram 1	1	20170513_220000.wav	20170513_220000.wav	310187.065717659	310195.906584811	598944	607785	2017/5/13  22:09:58.066	8.841	23.6	27.8	7.5	24.4	26.4		Bm.Ant-A
1088	Spectrogram 1	1	20170513_220000.wav	20170513_220000.wav	310838.717844887	310845.832388867	1250596	1257710	2017/5/13  22:20:50.718	7.115	23.6	27.7	5.9	24.4	26.4		Bm.Ant-A
1089	Spectrogram 1	1	20170513_220000.wav	20170513_220000.wav	311305.639735157	311311.864961139	1717518	1723743	2017/5/13  22:28:37.640	6.225	23.4	27.7	5.5	23.4	27.3		Bm.Ant-A
1090	Spectrogram 1	1	20170513_220000.wav	20170513_220000.wav	312120.794288976	312126.182509784	2532672	2538061	2017/5/13  22:42:12.794	5.388	24.2	28.0	4.2	24.4	26.4		Bm.Ant-A
1091	Spectrogram 1	1	20170513_220000.wav	20170513_220000.wav	313037.783559067	313042.805590112	3449662	3454684	2017/5/13  22:57:29.784	5.022	23.8	27.8	3.7	24.4	26.4		Bm.Ant-A
1092	Spectrogram 1	1	20170513_220000.wav	20170513_220000.wav	313171.206386755	313183.081397664	3583084	3594959	2017/5/13  22:59:43.206	11.875	24.0	28.0	9.5	24.4	26.4		Bm.Ant-A
1093	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	313269.560156156	313277.51170531	81560	89512	2017/5/15  17:01:21.560	7.952	23.8	27.8	6.9	24.4	26.4		Bm.Ant-A
1094	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315567.041624135	315577.765752929	2379042	2389766	2017/5/15  17:39:39.042	10.724	22.5	28.4	7.2	24.4	26.4		Bm.Ant-A
1095	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315636.718020114	315651.051733721	2448718	2463052	2017/5/15  17:40:48.718	14.334	22.9	28.0	8.2	24.4	26.4		Bm.Ant-A
1096	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315701.89979805	315714.559501309	2513900	2526560	2017/5/15  17:41:53.900	12.66	23.4	27.8	8.9	24.4	26.4		Bm.Ant-A
1097	Spectrogram 1	1	20170517_110000.wav	20170517_110000.wav	316976.702576049	316987.792894606	188846	199936	2017/5/17  11:03:08.703	11.09	22.9	27.8	9.2	23.4	26.4		Bm.Ant-A
1098	Spectrogram 1	1	20170519_050000.wav	20170519_050000.wav	320806.575016688	320813.846499138	418861	426132	2017/5/19  5:06:58.575	7.271	23.8	28.2	5.9	24.4	27.3		Bm.Ant-A
1099	Spectrogram 1	1	20170519_050000.wav	20170519_050000.wav	321052.381987303	321058.502587639	664668	670789	2017/5/19  5:11:04.382	6.121	23.6	27.5	4.9	24.4	26.4		Bm.Ant-A
1100	Spectrogram 1	1	20170519_050000.wav	20170519_050000.wav	321123.356532365	321131.831209754	735643	744117	2017/5/19  5:12:15.357	8.475	23.4	28.0	7.1	23.4	26.4		Bm.Ant-A
