Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	From	Tags
276	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	288257.123844705	288267.324845265	268186	278387	2017/5/3  7:04:28.124	10.201	21.2	27.7	7.7	22.5	26.4		Bm.Ant-B
277	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	288326.141975328	288333.361144955	337204	344423	2017/5/3  7:05:37.142	7.219	20.3	27.7	5.5	21.5	26.4		Bm.Ant-B
278	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	288677.385937547	288686.331430346	688448	697393	2017/5/3  7:11:28.386	8.945	19.7	27.3	6.9	20.5	26.4		Bm.Ant-B
279	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	288812.743557016	288821.636736991	823806	832699	2017/5/3  7:13:43.744	8.893	20.6	27.5	6.9	21.5	26.4		Bm.Ant-B
280	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	288879.073456723	288886.763441761	890135	897825	2017/5/3  7:14:50.073	7.69	20.8	28.0	6.3	22.5	26.4		Bm.Ant-B
281	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	289291.750217629	289298.498571845	1302812	1309561	2017/5/3  7:21:42.750	6.748	19.2	27.7	5.5	19.5	26.4		Bm.Ant-B
282	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	290436.918217865	290444.555890079	2447980	2455618	2017/5/3  7:40:47.918	7.638	22.7	27.7	6.5	23.4	26.4		Bm.Ant-B
283	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	291248.470496353	291255.21885057	3259532	3266281	2017/5/3  7:54:19.470	6.748	22.7	28.0	5.5	23.4	26.4		Bm.Ant-B
284	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302448.459459379	302454.893936655	60051	66486	2017/5/10  9:01:00.459	6.434	20.8	27.8	5.7	21.5	26.4		Bm.Ant-B
285	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302514.609987581	302522.404598266	126202	133997	2017/5/10  9:02:06.610	7.795	21.4	28.2	6.3	22.5	26.4		Bm.Ant-B
286	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302649.622270987	302657.835384258	261214	269427	2017/5/10  9:04:21.622	8.213	21.8	28.0	6.9	22.5	26.4		Bm.Ant-B
287	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302716.631701802	302726.623451069	328224	338215	2017/5/10  9:05:28.632	9.992	22.1	27.8	7.5	22.5	26.4		Bm.Ant-B
288	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303255.190069299	303263.08930563	866782	874681	2017/5/10  9:14:26.190	7.899	18.6	28.0	5.9	20.5	26.4		Bm.Ant-B
289	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303296.15893745	303297.519070858	907751	909111	2017/5/10  9:15:07.159	1.36	15.1	99.0	1.1	16.6	72.3		Bm.Ant-B
290	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303527.747617708	303536.954674623	1139340	1148547	2017/5/10  9:18:59.748	9.207	22.1	28.6	6.0	23.4	26.4		Bm.Ant-B
291	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303750.368248587	303763.760331374	1361960	1375352	2017/5/10  9:22:41.368	13.392	21.0	27.7	11.5	21.5	26.4		Bm.Ant-B
292	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303827.317651442	303831.345738842	1438910	1442938	2017/5/10  9:23:58.318	4.028	21.2	28.0	2.8	22.5	26.4		Bm.Ant-B
293	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304164.332470792	304170.766948068	1775924	1782359	2017/5/10  9:29:35.332	6.434	22.1	27.8	4.5	23.4	26.4		Bm.Ant-B
294	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304231.028052121	304239.031914099	1842620	1850624	2017/5/10  9:30:42.028	8.004	21.2	28.2	6.2	22.5	26.4		Bm.Ant-B
295	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304300.726112177	304307.160589453	1912318	1918753	2017/5/10  9:31:52.726	6.434	19.7	28.6	4.5	21.5	26.4		Bm.Ant-B
296	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304365.685520142	304374.735638588	1977278	1986328	2017/5/10  9:32:57.686	9.05	21.2	27.8	6.5	22.5	26.4		Bm.Ant-B
297	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304524.709746625	304534.126054834	2136302	2145718	2017/5/10  9:35:36.710	9.416	21.4	28.2	6.5	23.4	26.4		Bm.Ant-B
298	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304663.247417119	304671.512843214	2274839	2283105	2017/5/10  9:37:54.247	8.265	22.3	27.8	6.3	23.4	26.4		Bm.Ant-B
299	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	306165.298929875	306177.173940783	177034	188909	2017/5/12  4:02:57.299	11.875	20.5	27.7	10.2	20.5	26.4		Bm.Ant-B
300	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	306729.737062575	306736.014601382	741472	747750	2017/5/12  4:12:21.737	6.278	21.2	27.7	4.5	22.5	26.4		Bm.Ant-B
301	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	306939.868376795	306947.349110539	951603	959084	2017/5/12  4:15:51.868	7.481	21.0	28.4	5.7	22.5	26.4		Bm.Ant-B
302	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	307011.639936235	307016.81890575	1023375	1028554	2017/5/12  4:17:03.640	5.179	22.3	28.4	3.9	23.4	26.4		Bm.Ant-B
303	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	308546.320186444	308551.499155959	2558055	2563234	2017/5/12  4:42:38.320	5.179	21.8	27.8	4.2	22.5	26.4		Bm.Ant-B
304	Spectrogram 1	1	20170512_040000.wav	20170512_040000.wav	308666.048140515	308675.307510254	2677783	2687043	2017/5/12  4:44:37.048	9.259	21.9	28.0	6.9	22.5	26.4		Bm.Ant-B
305	Spectrogram 1	1	20170513_220000.wav	20170513_220000.wav	311172.091634028	311181.926444824	1583970	1593804	2017/5/13  22:26:23.092	9.835	20.6	28.0	8.8	21.5	27.3		Bm.Ant-B
306	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	313506.421675155	313515.419480777	318422	327419	2017/5/15  17:05:18.422	8.998	17.1	27.8	7.5	17.6	26.4		Bm.Ant-B
307	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	313633.420521172	313641.790572913	445421	453791	2017/5/15  17:07:25.421	8.37	18.4	27.8	6.9	18.6	26.4		Bm.Ant-B
308	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	313698.651824134	313707.178814345	510652	519179	2017/5/15  17:08:30.652	8.527	17.7	27.7	6.9	18.6	26.4		Bm.Ant-B
309	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	313765.660211211	313774.448765539	577660	586449	2017/5/15  17:09:37.660	8.789	17.3	28.2	7.2	17.6	26.4		Bm.Ant-B
310	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	313829.011040329	313838.636599832	641011	650637	2017/5/15  17:10:41.011	9.626	19.0	27.8	7.9	19.5	26.4		Bm.Ant-B
311	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	313895.966551532	313903.551910923	707967	715552	2017/5/15  17:11:47.967	7.585	17.7	27.7	6.3	18.6	26.4		Bm.Ant-B
312	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	313957.461732868	313966.773415431	769462	778773	2017/5/15  17:12:49.462	9.312	18.3	27.7	7.4	18.6	26.4		Bm.Ant-B
313	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314023.362497112	314030.790918033	835362	842791	2017/5/15  17:13:55.362	7.428	19.9	27.7	6.3	20.5	26.4		Bm.Ant-B
314	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314088.541006563	314096.649494188	900541	908649	2017/5/15  17:15:00.541	8.108	17.3	28.0	7.1	17.6	26.4		Bm.Ant-B
315	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314190.045936104	314196.00959797	1002046	1008010	2017/5/15  17:16:42.046	5.964	20.5	27.3	4.8	20.5	26.4		Bm.Ant-B
316	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314215.404317134	314228.63946145	1027404	1040639	2017/5/15  17:17:07.404	13.235	16.8	29.1	11.7	18.6	26.4		Bm.Ant-B
317	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314261.491914535	314267.403263578	1073492	1079403	2017/5/15  17:17:53.492	5.911	21.4	27.7	4.8	22.5	26.4		Bm.Ant-B
318	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314292.300281064	314300.879584099	1104300	1112880	2017/5/15  17:18:24.300	8.579	18.3	27.5	7.2	18.6	26.4		Bm.Ant-B
319	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314405.899597541	314414.740464693	1217900	1226740	2017/5/15  17:20:17.900	8.841	16.8	27.5	7.1	18.6	26.4		Bm.Ant-B
320	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314470.209656422	314479.364400514	1282210	1291364	2017/5/15  17:21:22.210	9.155	18.1	27.5	6.2	20.5	26.4		Bm.Ant-B
321	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314537.961055903	314546.278794821	1349961	1358279	2017/5/15  17:22:29.961	8.318	20.5	27.5	5.7	21.5	26.4		Bm.Ant-B
322	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314599.445604363	314608.391097161	1411446	1420391	2017/5/15  17:23:31.446	8.945	20.6	27.7	6.5	22.5	26.4		Bm.Ant-B
323	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314665.389064838	314676.217819278	1477389	1488218	2017/5/15  17:24:37.389	10.829	17.7	27.7	8.0	19.5	26.4		Bm.Ant-B
324	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314727.219443775	314736.792690454	1539219	1548793	2017/5/15  17:25:39.219	9.573	18.8	28.0	6.9	21.5	26.4		Bm.Ant-B
325	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314768.075758838	314773.777856587	1580076	1585778	2017/5/15  17:26:20.076	5.702	20.5	28.2	4.9	21.5	26.4		Bm.Ant-B
327	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314862.168905025	314873.730038993	1674169	1685730	2017/5/15  17:27:54.169	11.561	17.3	27.7	8.8	17.6	26.4		Bm.Ant-B
328	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	314932.620720178	314942.403218151	1744621	1754403	2017/5/15  17:29:04.621	9.782	19.0	27.1	7.5	19.5	26.4		Bm.Ant-B
329	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315003.051887537	315013.252888097	1815052	1825253	2017/5/15  17:30:15.052	10.201	18.8	27.7	7.4	21.5	26.4		Bm.Ant-B
330	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315167.75716565	315175.185586571	1979757	1987186	2017/5/15  17:32:59.757	7.428	20.3	28.0	6.2	20.5	26.4		Bm.Ant-B
331	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315221.490980666	315237.289453328	2033491	2049289	2017/5/15  17:33:53.491	15.798	19.9	28.4	12.2	22.5	26.4		Bm.Ant-B
332	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315299.160729528	315313.075940548	2111161	2125076	2017/5/15  17:35:11.161	13.915	20.8	28.0	7.5	23.4	26.4		Bm.Ant-B
333	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315367.289624516	315381.675650947	2179290	2193676	2017/5/15  17:36:19.290	14.386	21.0	27.7	9.1	23.4	26.4		Bm.Ant-B
334	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315430.291862813	315444.102448186	2242292	2256102	2017/5/15  17:37:22.292	13.811	21.0	27.7	7.4	24.4	26.4		Bm.Ant-B
335	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315770.43363768	315784.715038464	2582434	2596715	2017/5/15  17:43:02.434	14.281	21.2	28.2	7.5	24.4	26.4		Bm.Ant-B
336	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315909.036451167	315921.800780073	2721036	2733801	2017/5/15  17:45:21.036	12.764	21.2	28.4	7.9	23.4	26.4		Bm.Ant-B
337	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	315979.749830437	315987.178251357	2791750	2799178	2017/5/15  17:46:31.750	7.428	23.0	27.7	5.4	24.4	26.4		Bm.Ant-B
338	Spectrogram 1	1	20170515_170000.wav	20170515_170000.wav	316687.718677628	316698.390493598	3499719	3510390	2017/5/15  17:58:19.719	10.672	20.5	27.7	6.9	22.5	26.4		Bm.Ant-B
339	Spectrogram 1	1	20170519_050000.wav	20170519_050000.wav	320476.43395197	320483.391557481	88720	95678	2017/5/19  5:01:28.434	6.958	22.5	28.2	6.0	23.4	26.4		Bm.Ant-B
340	Spectrogram 1	1	20170519_050000.wav	20170519_050000.wav	321410.801914777	321419.485843459	1023088	1031772	2017/5/19  5:17:03.802	8.684	21.9	27.8	6.2	23.4	26.4		Bm.Ant-B
341	Spectrogram 1	1	20170519_050000.wav	20170519_050000.wav	322664.775575107	322674.191883316	2277062	2286478	2017/5/19  5:37:57.776	9.416	22.3	27.8	7.5	22.5	26.4		Bm.Ant-B
342	Spectrogram 1	1	20170519_050000.wav	20170519_050000.wav	323708.723782782	323716.152203703	3321010	3328438	2017/5/19  5:55:21.724	7.428	21.4	28.0	6.2	22.5	26.4		Bm.Ant-B
343	Spectrogram 1	1	20170519_050000.wav	20170519_050000.wav	323841.601887032	323852.116764533	3453888	3464403	2017/5/19  5:57:33.602	10.515	21.6	28.6	8.2	22.5	27.3		Bm.Ant-B
344	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	324367.437605497	324381.143565224	379867	393573	2017/5/21  0:06:19.438	13.706	16.4	28.0	10.2	18.6	26.4		Bm.Ant-B
345	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	324432.384952489	324445.620096805	444814	458049	2017/5/21  0:07:24.385	13.235	19.5	28.4	7.9	23.4	26.4		Bm.Ant-B
346	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	325199.266048614	325209.676300467	1211695	1222105	2017/5/21  0:20:11.266	10.41	17.0	27.5	8.2	18.6	26.4		Bm.Ant-B
347	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	325265.489688432	325274.539806877	1277919	1286969	2017/5/21  0:21:17.490	9.05	20.6	27.8	7.4	22.5	26.4		Bm.Ant-B
348	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	325329.528003553	325339.205875879	1341957	1351635	2017/5/21  0:22:21.528	9.678	19.4	27.8	6.6	22.5	26.4		Bm.Ant-B
349	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	325459.560965872	325471.697540897	1471990	1484127	2017/5/21  0:24:31.561	12.137	16.2	27.5	9.1	18.6	26.4		Bm.Ant-B
350	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	325677.758126394	325688.743819304	1690187	1701173	2017/5/21  0:28:10.758	10.986	22.9	28.2	8.5	23.4	26.4		Bm.Ant-B
352	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	325808.799895323	325820.884157525	1821229	1833313	2017/5/21  0:30:21.800	12.084	20.8	27.7	8.8	22.5	26.4		Bm.Ant-B
353	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	325937.713420923	325949.326867715	1950142	1961756	2017/5/21  0:32:30.713	11.613	20.8	27.5	8.6	21.5	26.4		Bm.Ant-B
354	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	326064.80668549	326077.361763102	2077236	2089791	2017/5/21  0:34:37.807	12.555	20.5	28.0	7.1	22.5	26.4		Bm.Ant-B
355	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	326195.644809262	326205.898122646	2208074	2218327	2017/5/21  0:36:48.645	10.253	21.4	28.9	6.6	22.5	26.4		Bm.Ant-B
356	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	326455.428810497	326463.851175062	2467858	2476280	2017/5/21  0:41:07.429	8.422	21.6	28.2	4.8	24.4	26.4		Bm.Ant-B
357	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	326520.063832429	326531.415715103	2532493	2543845	2017/5/21  0:42:12.064	11.352	20.1	27.8	7.7	21.5	26.4		Bm.Ant-B
358	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	326650.933909739	326658.571581953	2663363	2671001	2017/5/21  0:44:23.934	7.638	16.0	28.2	6.3	17.6	26.4		Bm.Ant-B
359	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	326712.775196095	326723.394699242	2725204	2735824	2017/5/21  0:45:25.775	10.62	21.9	28.9	8.0	23.4	26.4		Bm.Ant-B
360	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	326851.710282114	326865.730118781	2864139	2878159	2017/5/21  0:47:44.710	14.02	21.0	27.5	10.9	22.5	26.4		Bm.Ant-B
361	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	326918.218495862	326931.662891471	2930647	2944092	2017/5/21  0:48:50.218	13.444	20.6	28.6	10.3	22.5	26.4		Bm.Ant-B
362	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	326984.422394352	326996.506656554	2996851	3008936	2017/5/21  0:49:56.422	12.084	19.7	28.0	9.2	21.5	26.4		Bm.Ant-B
363	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	327051.944691396	327060.680932901	3064374	3073110	2017/5/21  0:51:04.945	8.736	17.1	27.8	7.2	18.6	26.4		Bm.Ant-B
364	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	327184.854968818	327194.951343731	3197284	3207380	2017/5/21  0:53:17.855	10.096	19.2	28.2	8.2	19.5	26.4		Bm.Ant-B
365	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	327247.732222182	327257.200843214	3260161	3269630	2017/5/21  0:54:20.732	9.469	20.1	28.2	6.8	21.5	26.4		Bm.Ant-B
366	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	327313.161717782	327324.199723516	3325591	3336629	2017/5/21  0:55:25.162	11.038	19.7	27.8	7.2	21.5	26.4		Bm.Ant-B
367	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	327378.215461935	327386.480888029	3390644	3398910	2017/5/21  0:56:30.215	8.265	19.5	27.7	5.7	23.4	26.4		Bm.Ant-B
368	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	327442.891999087	327452.151368826	3455321	3464580	2017/5/21  0:57:35.892	9.259	19.9	28.4	5.9	23.4	26.4		Bm.Ant-B
369	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	327509.441219914	327517.340456245	3521870	3529769	2017/5/21  0:58:41.441	7.899	20.1	28.2	5.4	22.5	26.4		Bm.Ant-B
370	Spectrogram 1	1	20170521_000000.wav	20170521_000000.wav	327573.867210186	327581.609508047	3586296	3594039	2017/5/21  0:59:46.867	7.742	20.1	28.2	5.2	22.5	26.4		Bm.Ant-B
371	Spectrogram 1	1	20170524_130000.wav	20170524_130000.wav	334392.889259907	334401.206998825	3205604	3213922	2017/5/24  13:53:25.889	8.318	21.9	27.5	6.8	22.5	27.3		Bm.Ant-B
372	Spectrogram 1	1	20170605_220000.wav	20170605_220000.wav	356697.061909859	356703.548699959	310715	317202	2017/6/5  22:05:10.062	6.487	22.9	28.0	5.1	23.4	26.4		Bm.Ant-B
373	Spectrogram 1	1	20170605_220000.wav	20170605_220000.wav	357319.628052377	357328.364293882	933281	942017	2017/6/5  22:15:33.628	8.736	23.6	27.8	7.1	24.4	27.3		Bm.Ant-B
374	Spectrogram 1	1	20170605_220000.wav	20170605_220000.wav	357385.047313426	357395.039062692	998700	1008692	2017/6/5  22:16:38.047	9.992	22.9	28.0	8.3	23.4	26.4		Bm.Ant-B
375	Spectrogram 1	1	20170605_220000.wav	20170605_220000.wav	357456.58661176	357464.747412208	1070240	1078400	2017/6/5  22:17:50.587	8.161	22.1	28.4	7.1	22.5	26.4		Bm.Ant-B
376	Spectrogram 1	1	20170605_220000.wav	20170605_220000.wav	357523.81651725	357531.715753581	1137470	1145369	2017/6/5  22:18:57.817	7.899	22.9	28.4	6.8	24.4	26.4		Bm.Ant-B
377	Spectrogram 1	1	20170609_110000.wav	20170609_110000.wav	364205.095988105	364211.373526911	619014	625292	2017/6/9  11:10:19.096	6.278	21.6	27.5	5.1	23.4	26.4		Bm.Ant-B
378	Spectrogram 1	1	20170609_110000.wav	20170609_110000.wav	365455.628925794	365463.109659538	1869547	1877028	2017/6/9  11:31:09.629	7.481	20.5	27.8	5.9	20.5	26.4		Bm.Ant-B
379	Spectrogram 1	1	20170620_020000.wav	20170620_020000.wav	385507.564437878	385514.574356211	322319	329329	2017/6/20  2:05:22.564	7.01	22.5	27.7	6.3	23.4	27.3		Bm.Ant-B
380	Spectrogram 1	1	20170620_020000.wav	20170620_020000.wav	386559.045156524	386565.00881839	1373800	1379764	2017/6/20  2:22:53.045	5.964	21.9	27.7	5.1	22.5	27.3		Bm.Ant-B
381	Spectrogram 1	1	20170623_140000.wav	20170623_140000.wav	392832.021303664	392842.850058105	447062	457891	2017/6/23  14:07:27.021	10.829	16.0	28.8	9.9	16.6	27.3		Bm.Ant-B
382	Spectrogram 1	1	20170623_140000.wav	20170623_140000.wav	392962.902549447	392970.854098601	577944	585895	2017/6/23  14:09:37.903	7.952	22.7	27.5	7.2	23.4	26.4		Bm.Ant-B
383	Spectrogram 1	1	20170625_090000.wav	20170625_090000.wav	396608.675143807	396616.469754491	623859	631654	2017/6/25  9:10:23.675	7.795	22.7	27.8	6.5	23.4	26.4		Bm.Ant-B
384	Spectrogram 1	1	20170625_090000.wav	20170625_090000.wav	397884.533671395	397889.451076793	1899718	1904635	2017/6/25  9:31:39.534	4.917	18.6	28.0	4.2	19.5	26.4		Bm.Ant-B
385	Spectrogram 1	1	20170625_090000.wav	20170625_090000.wav	399177.39633842	399185.818702984	3192580	3201003	2017/6/25  9:53:12.396	8.422	22.5	27.5	6.9	23.4	26.4		Bm.Ant-B
386	Spectrogram 1	1	20170627_030000.wav	20170627_030000.wav	401481.374762341	401488.17542938	1896702	1903502	2017/6/27  3:31:36.375	6.801	23.4	28.0	5.5	23.4	26.4		Bm.Ant-B
387	Spectrogram 1	1	20170709_130000.wav	20170709_130000.wav	425322.477058998	425328.493033687	538742	544758	2017/7/9  13:08:58.477	6.016	22.1	27.7	5.1	23.4	26.4		Bm.Ant-B
388	Spectrogram 1	1	20170728_230000.wav	20170728_230000.wav	465641.022768014	465643.272219419	1511249	1513498	2017/7/28  23:25:11.023	2.249	33.0	51.1	1.8	33.2	48.8		Bm.Ant-B
389	Spectrogram 1	1	20170820_230000.wav	20170820_230000.wav	512639.882121228	512647.729044736	1711841	1719688	2017/8/20  23:28:31.882	7.847	19.9	27.7	6.5	20.5	26.4		Bm.Ant-B
390	Spectrogram 1	1	20170822_180000.wav	20170822_180000.wav	515691.145227387	515696.167258432	1163247	1168269	2017/8/22  18:19:23.145	5.022	33.2	38.9	4.5	33.2	38.1		Bm.Ant-B
391	Spectrogram 1	1	20170831_140000.wav	20170831_140000.wav	532838.97890986	532845.831889723	311733	318586	2017/8/31  14:05:11.979	6.853	20.5	27.5	6.0	20.5	26.4		Bm.Ant-B
392	Spectrogram 1	1	20170831_140000.wav	20170831_140000.wav	532830.138042708	532837.147961041	302892	309902	2017/8/31  14:05:02.138	7.01	21.2	27.3	6.0	21.5	26.4		Bm.Ant-B
393	Spectrogram 1	1	20170831_140000.wav	20170831_140000.wav	534327.523191197	534334.06229412	1800277	1806816	2017/8/31  14:30:00.523	6.539	21.9	27.8	5.4	22.5	27.3		Bm.Ant-B
394	Spectrogram 1	1	20170831_140000.wav	20170831_140000.wav	534943.549832467	534949.879684097	2416304	2422634	2017/8/31  14:40:16.550	6.33	22.1	27.7	5.1	22.5	27.3		Bm.Ant-B
395	Spectrogram 1	1	20170831_140000.wav	20170831_140000.wav	535147.727046505	535153.429144253	2620481	2626183	2017/8/31  14:43:40.727	5.702	22.5	27.8	4.8	23.4	27.3		Bm.Ant-B
396	Spectrogram 1	1	20170831_140000.wav	20170831_140000.wav	535213.156830612	535219.068179655	2685911	2691822	2017/8/31  14:44:45.157	5.911	21.9	27.5	4.9	22.5	26.4		Bm.Ant-B
397	Spectrogram 1	1	20170831_140000.wav	20170831_140000.wav	535608.613907591	535615.153010514	3081368	3087907	2017/8/31  14:51:21.614	6.539	21.4	27.7	5.7	22.5	26.4		Bm.Ant-B
399	Spectrogram 1	1	20170902_080000.wav	20170902_080000.wav	536763.911401422	536771.496760813	636808	644394	2017/9/2  8:10:36.911	7.585	18.4	27.5	6.6	18.6	26.4		Bm.Ant-B
400	Spectrogram 1	1	20170902_080000.wav	20170902_080000.wav	536961.698125241	536969.021920515	834595	841919	2017/9/2  8:13:54.698	7.324	20.3	27.7	6.5	20.5	26.4		Bm.Ant-B
401	Spectrogram 1	1	20170902_080000.wav	20170902_080000.wav	537093.905216329	537101.33363725	966802	974231	2017/9/2  8:16:06.905	7.428	21.9	28.6	6.2	22.5	27.3		Bm.Ant-B
402	Spectrogram 1	1	20170902_080000.wav	20170902_080000.wav	537161.878189132	537168.835794642	1034775	1041733	2017/9/2  8:17:14.878	6.958	21.2	27.1	6.0	21.5	26.4		Bm.Ant-B
403	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	539733.632882013	539739.962733643	6673	13003	2017/9/4  3:00:06.633	6.33	22.1	28.0	5.1	23.4	26.4		Bm.Ant-B
404	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	540121.327521479	540128.860568046	394368	401901	2017/9/4  3:06:34.328	7.533	21.4	28.4	5.5	23.4	26.4		Bm.Ant-B
405	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	540095.38036108	540105.319797523	368420	378360	2017/9/4  3:06:08.380	9.939	17.3	27.7	8.8	17.6	26.4	Bm Ant-A	Bm.Ant-B
406	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	540185.469844288	540192.741326739	458510	465781	2017/9/4  3:07:38.470	7.271	20.6	27.1	6.0	21.5	26.4		Bm.Ant-B
407	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	540706.05186118	540713.061779514	979092	986102	2017/9/4  3:16:19.052	7.01	20.1	27.7	5.9	20.5	26.4		Bm.Ant-B
408	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	540885.73711219	540895.414984516	1158777	1168455	2017/9/4  3:19:18.737	9.678	16.0	27.5	8.5	17.6	26.4		Bm.Ant-B
409	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	541042.742005988	541050.431991026	1315782	1323472	2017/9/4  3:21:55.742	7.69	18.3	27.7	6.3	18.6	26.4		Bm.Ant-B
410	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	541111.352005847	541118.204985711	1384392	1391245	2017/9/4  3:23:04.352	6.853	20.1	27.7	5.2	21.5	26.4		Bm.Ant-B
411	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	541265.28174881	541272.971733847	1538322	1546012	2017/9/4  3:25:38.282	7.69	20.8	28.2	6.5	21.5	26.4		Bm.Ant-B
412	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	541553.124711398	541560.657757965	1826165	1833698	2017/9/4  3:30:26.125	7.533	20.3	27.8	6.2	21.5	26.4		Bm.Ant-B
