Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	From	Tags
279	Spectrogram 1	1	20170609_110000.wav	20170609_110000.wav	366843.076380901	366846.476714421	3256994	3260395	2017/6/9  11:54:16.076	3.4	28.9	70.6	1.8	32.2	60.5		Bm.D
280	Spectrogram 1	1	20170609_110000.wav	20170609_110000.wav	366889.590010006	366892.833405055	3303508	3306751	2017/6/9  11:55:03.590	3.243	37.1	74.3	2.5	39.1	69.3		Bm.D
281	Spectrogram 1	1	20170609_110000.wav	20170609_110000.wav	366904.760728787	366908.422626424	3318679	3322341	2017/6/9  11:55:18.761	3.662	40.9	71.5	2.9	43.0	69.3		Bm.D
282	Spectrogram 1	1	20170609_110000.wav	20170609_110000.wav	366919.617570628	366923.227155441	3333536	3337145	2017/6/9  11:55:33.618	3.61	36.3	68.6	2.6	40.0	64.5		Bm.D
283	Spectrogram 1	1	20170713_010000.wav	20170713_010000.wav	433519.313804658	433522.609512531	1535865	1539161	2017/7/13  1:25:35.314	3.296	56.2	78.7	2.8	57.6	77.1		Bm.D
284	Spectrogram 1	1	20170831_140000.wav	20170831_140000.wav	535749.592102926	535751.998492802	3222346	3224752	2017/8/31  14:53:42.592	2.406	37.8	60.3	2.0	40.0	58.6		Bm.D
285	Spectrogram 1	1	20170904_030000.wav	20170904_030000.wav	540442.240788829	540444.751804351	715281	717792	2017/9/4  3:11:55.241	2.511	38.3	71.7	2.2	40.0	69.3		Bm.D
286	Spectrogram 1	1	20170905_210000.wav	20170905_210000.wav	545568.732597202	545572.917623072	2241916	2246101	2017/9/5  21:37:21.733	4.185	43.3	70.4	3.7	44.9	67.4		Bm.D
287	Spectrogram 1	1	20170907_160000.wav	20170907_160000.wav	549134.070007817	549136.528710516	2207375	2209834	2017/9/7  16:36:47.070	2.459	40.0	62.1	2.0	41.0	60.5		Bm.D
288	Spectrogram 1	1	20170907_160000.wav	20170907_160000.wav	549220.27821736	549222.423043119	2293583	2295728	2017/9/7  16:38:13.278	2.145	43.5	75.2	1.7	44.9	72.3		Bm.D
289	Spectrogram 1	1	20170907_160000.wav	20170907_160000.wav	549262.491960396	549265.892293916	2335797	2339197	2017/9/7  16:38:55.492	3.4	54.6	75.8	2.9	55.7	74.2		Bm.D
290	Spectrogram 1	1	20170907_160000.wav	20170907_160000.wav	549727.050102112	549728.985676578	2800355	2802291	2017/9/7  16:46:40.050	1.936	38.9	62.3	1.5	40.0	60.5		Bm.D
291	Spectrogram 1	1	20170907_160000.wav	20170907_160000.wav	550099.855946199	550101.896146311	3173161	3175201	2017/9/7  16:52:53.856	2.04	36.1	65.1	1.5	37.1	61.5		Bm.D
292	Spectrogram 1	1	20170909_100000.wav	20170909_100000.wav	552843.912862735	552846.057688494	2317361	2319506	2017/9/9  10:38:37.913	2.145	43.0	69.3	1.8	44.9	66.4		Bm.D
293	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555149.064890075	555151.052777364	1022635	1024623	2017/9/11  5:17:02.065	1.988	51.4	77.2	1.7	53.7	74.2		Bm.D
294	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555191.570969756	555193.872733984	1065141	1067443	2017/9/11  5:17:45.571	2.302	54.0	75.8	2.2	56.6	74.2		Bm.D
295	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555354.884051106	555357.395066628	1228454	1230965	2017/9/11  5:20:28.884	2.511	45.9	64.5	2.0	47.9	63.5		Bm.D
296	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555361.580092499	555364.248046492	1235150	1237818	2017/9/11  5:20:35.580	2.668	44.8	74.1	2.3	45.9	71.3		Bm.D
297	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555373.298164937	555375.599929166	1246868	1249170	2017/9/11  5:20:46.298	2.302	41.5	73.2	1.8	43.0	69.3		Bm.D
298	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555558.507707798	555561.384913084	1432078	1434955	2017/9/11  5:23:52.508	2.877	51.6	77.1	2.5	53.7	74.2		Bm.D
299	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555594.812807227	555598.73626898	1468383	1472306	2017/9/11  5:24:28.813	3.923	49.8	81.9	3.2	51.8	80.1		Bm.D
300	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555564.732933781	555567.453200597	1438303	1441023	2017/9/11  5:23:58.733	2.72	52.2	73.9	2.2	53.7	72.3		Bm.D
301	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555806.888241311	555810.654764595	1680458	1684225	2017/9/11  5:28:00.888	3.767	34.8	63.8	3.1	36.1	60.5		Bm.D
302	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556116.251968945	556120.698558932	1989822	1994269	2017/9/11  5:33:09.252	4.447	28.6	75.6	3.7	31.2	70.3		Bm.D
303	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556218.915653133	556220.798914774	2092486	2094369	2017/9/11  5:34:52.916	1.883	38.2	60.8	1.5	40.0	59.6		Bm.D
304	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556741.955864582	556745.931639159	2615526	2619502	2017/9/11  5:43:35.956	3.976	33.4	64.3	3.4	35.2	63.5		Bm.D
305	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556722.60011993	556724.744945688	2596170	2598315	2017/9/11  5:43:16.600	2.145	39.5	62.9	1.8	42.0	61.5		Bm.D
306	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556832.871774996	556835.487416165	2706442	2709057	2017/9/11  5:45:06.872	2.616	49.0	72.5	2.3	50.8	71.3		Bm.D
307	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	559241.533833748	559244.149474917	1515226	1517841	2017/9/12  23:25:15.534	2.616	48.3	65.6	2.2	49.8	64.5		Bm.D
308	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	559784.653006018	559787.216334364	2058345	2060908	2017/9/12  23:34:18.653	2.563	40.6	64.5	2.2	42.0	62.5		Bm.D
309	Spectrogram 1	1	20170914_180000.wav	20170914_180000.wav	563825.974802285	563828.06731522	2499810	2501902	2017/9/14  18:41:39.975	2.093	33.6	62.1	1.5	35.2	59.6		Bm.D
310	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	565469.27673517	565471.421560929	543255	545400	2017/9/16  12:09:03.277	2.145	46.5	67.1	1.8	46.9	65.4		Bm.D
311	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	565520.386363617	565522.635815023	594364	596614	2017/9/16  12:09:54.386	2.249	32.4	66.0	1.7	35.2	64.5		Bm.D
312	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	565609.856130202	565614.093468896	683834	688071	2017/9/16  12:11:23.856	4.237	39.5	63.8	3.7	41.0	62.5		Bm.D
313	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	565668.579294949	565670.724120708	742557	744702	2017/9/16  12:12:22.579	2.145	41.1	73.0	1.8	43.0	71.3		Bm.D
314	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	565765.259122711	565768.450204937	839237	842428	2017/9/16  12:13:59.259	3.191	43.7	79.1	2.5	45.9	74.2		Bm.D
315	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	565864.021901724	565869.148558416	938000	943127	2017/9/16  12:15:38.022	5.127	27.5	78.0	4.5	29.3	73.2		Bm.D
316	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	565948.984329916	565951.495345438	1022962	1025473	2017/9/16  12:17:02.984	2.511	44.8	70.4	1.7	46.9	69.3		Bm.D
317	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	566072.875824471	566074.602147642	1146854	1148580	2017/9/16  12:19:06.876	1.726	33.9	61.9	1.5	35.2	59.6		Bm.D
318	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	566163.143113577	566165.444877805	1237121	1239423	2017/9/16  12:20:37.143	2.302	36.0	65.1	1.8	37.1	62.5		Bm.D
319	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	566273.182507537	566275.641210236	1347161	1349619	2017/9/16  12:22:27.183	2.459	33.7	72.3	2.2	36.1	70.3		Bm.D
320	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	566768.625464519	566772.078110862	1842603	1846056	2017/9/16  12:30:42.625	3.453	44.4	62.9	2.8	45.9	61.5		Bm.D
321	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	567469.792518569	567473.140539265	2543771	2547119	2017/9/16  12:42:23.793	3.348	45.2	74.5	2.9	46.9	71.3		Bm.D
322	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	567586.528571881	567589.667341284	2660507	2663645	2017/9/16  12:44:20.529	3.139	43.3	66.0	2.6	44.9	64.5		Bm.D
323	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	567594.218556919	567596.468008324	2668197	2670446	2017/9/16  12:44:28.219	2.249	43.0	64.5	1.8	43.9	63.5		Bm.D
324	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	567600.600721372	567602.483983013	2674579	2676462	2017/9/16  12:44:34.601	1.883	41.7	65.6	1.7	43.0	64.5		Bm.D
325	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	567622.310543076	567624.507681658	2696289	2698486	2017/9/16  12:44:56.311	2.197	46.1	69.0	2.0	47.9	67.4		Bm.D
326	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	567628.169579295	567631.256035875	2702148	2705234	2017/9/16  12:45:02.170	3.086	50.0	76.3	2.6	51.8	74.2		Bm.D
327	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	568187.637911412	568190.515116698	3261616	3264493	2017/9/16  12:54:21.638	2.877	47.9	76.7	2.5	49.8	74.2		Bm.D
328	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	569035.515277669	569038.026293192	509636	512147	2017/9/18  6:08:29.515	2.511	43.1	68.6	2.3	43.9	66.4	Bm.Ant-B	Bm.D
329	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	569039.85724201	569041.322001065	513978	515443	2017/9/18  6:08:33.857	1.465	34.5	50.3	1.1	36.1	48.8	Bm.Ant-B	Bm.D
330	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	569294.587766805	569296.418715623	768709	770540	2017/9/18  6:12:48.588	1.831	28.6	51.8	1.4	30.3	49.8		Bm.D
331	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	569916.536898135	569918.367846954	1390658	1392489	2017/9/18  6:23:10.537	1.831	35.4	64.7	1.4	37.1	62.5		Bm.D
332	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	570491.984269156	570495.332289853	1966105	1969453	2017/9/18  6:32:46.984	3.348	26.4	53.5	2.6	28.3	48.8		Bm.D
333	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	570665.098971847	570667.453048899	2139220	2141574	2017/9/18  6:35:39.099	2.354	42.2	68.2	1.8	43.9	66.4		Bm.D
334	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	570910.508252395	570912.810016624	2384629	2386931	2017/9/18  6:39:44.508	2.302	24.7	56.6	1.7	26.4	49.8		Bm.D
335	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	570982.813119712	570985.481073705	2456934	2459602	2017/9/18  6:40:56.813	2.668	29.3	60.1	1.8	31.2	54.7		Bm.D
336	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571024.471726068	571027.035054414	2498593	2501156	2017/9/18  6:41:38.472	2.563	40.7	73.4	2.2	41.0	70.3		Bm.D
337	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571128.014438794	571130.73470561	2602135	2604856	2017/9/18  6:43:22.014	2.72	45.0	77.4	2.2	46.9	72.3		Bm.D
338	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571141.72039852	571144.283726866	2615841	2618405	2017/9/18  6:43:35.720	2.563	45.7	67.1	2.0	46.9	66.4		Bm.D
339	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571214.221178819	571218.615455984	2688342	2692736	2017/9/18  6:44:48.221	4.394	49.0	77.4	4.0	50.8	74.2		Bm.D
340	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571208.466768247	571210.977783769	2682588	2685099	2017/9/18  6:44:42.467	2.511	54.9	74.9	1.8	56.6	72.3		Bm.D
341	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571265.121555972	571267.632571495	2739243	2741754	2017/9/18  6:45:39.122	2.511	26.7	59.6	2.0	29.3	54.7		Bm.D
342	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571237.761949342	571239.592898161	2711883	2713714	2017/9/18  6:45:11.762	1.831	20.6	54.8	1.4	22.5	49.8		Bm.D
343	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571630.831690939	571632.976516698	3104953	3107098	2017/9/18  6:51:44.832	2.145	44.2	64.5	1.8	45.9	63.5		Bm.D
344	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571992.160447785	571994.880714601	3466281	3469002	2017/9/18  6:57:46.160	2.72	47.4	72.6	2.3	49.8	70.3		Bm.D
345	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571997.077853183	572000.373561056	3471199	3474495	2017/9/18  6:57:51.078	3.296	46.6	69.5	2.8	48.8	67.4		Bm.D
346	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	573922.734510865	573925.036275094	1796999	1799300	2017/9/20  1:29:56.735	2.302	38.7	64.6	2.0	40.0	63.5		Bm.D
347	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	573991.596266069	573993.793404651	1865860	1868057	2017/9/20  1:31:05.596	2.197	37.0	62.0	1.8	38.1	59.6		Bm.D
348	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	574980.000028015	574982.301792243	2854264	2856566	2017/9/20  1:47:34.000	2.302	29.5	56.7	1.8	30.3	54.7		Bm.D
349	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	576841.760572714	576843.853085649	1116168	1118260	2017/9/21  19:18:36.761	2.093	48.2	89.7	1.7	49.8	85.9		Bm.D
350	Spectrogram 1	1	20170923_140000.wav	20170923_140000.wav	579412.220295771	579414.417434353	86749	88946	2017/9/23  14:01:26.220	2.197	30.2	55.4	2.0	32.2	53.7		Bm.D
351	Spectrogram 1	1	20170923_140000.wav	20170923_140000.wav	580523.105886976	580526.035405085	1197635	1200564	2017/9/23  14:19:57.106	2.93	33.1	60.9	2.5	34.2	58.6		Bm.D
352	Spectrogram 1	1	20170923_140000.wav	20170923_140000.wav	580528.807984725	580530.325056603	1203337	1204854	2017/9/23  14:20:03.808	1.517	29.1	57.8	1.2	30.3	55.7		Bm.D
353	Spectrogram 1	1	20170923_140000.wav	20170923_140000.wav	582405.692711584	582408.151414283	3080222	3082680	2017/9/23  14:51:20.693	2.459	31.5	56.5	2.0	33.2	52.7		Bm.D
354	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	583238.222116212	583239.73918809	312894	314411	2017/9/25  8:05:12.222	1.517	41.8	63.0	1.2	43.0	60.5		Bm.D
355	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	583684.670459354	583686.344469702	759342	761016	2017/9/25  8:12:39.670	1.674	39.4	66.5	1.4	41.0	64.5		Bm.D
356	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	584191.526157234	584196.443562632	1266198	1271116	2017/9/25  8:21:06.526	4.917	40.3	78.6	4.0	42.0	74.2		Bm.D
357	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	584241.106899916	584243.617915438	1315779	1318290	2017/9/25  8:21:55.107	2.511	35.9	75.8	2.0	37.1	72.3		Bm.D
358	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	584591.24042405	584593.542188279	1665912	1668214	2017/9/25  8:27:45.240	2.302	48.0	73.3	1.8	49.8	71.3		Bm.D
359	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	584786.922821047	584790.689344331	1861595	1865361	2017/9/25  8:31:01.923	3.767	39.8	63.3	3.1	41.0	62.5		Bm.D
360	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	585854.577791258	585857.24574525	2929250	2931918	2017/9/25  8:48:49.578	2.668	47.3	75.1	2.2	48.8	72.3		Bm.D
361	Spectrogram 1	1	20170930_160000.wav	20170930_160000.wav	595198.947892422	595201.353774155	1474049	1476455	2017/9/30  16:24:34.948	2.406	41.1	60.2	2.0	43.0	58.6		Bm.D
362	Spectrogram 1	1	20171002_100000.wav	20171002_100000.wav	600882.605334836	600885.639478592	3557849	3560883	2017/10/2  10:59:17.605	3.034	33.7	58.0	2.6	35.2	56.6		Bm.D
363	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	602370.77717072	602373.235873419	1446143	1448602	2017/10/4  5:24:06.777	2.459	28.0	58.2	2.0	29.3	54.7		Bm.D
364	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603811.435532242	603814.155799058	2886802	2889522	2017/10/4  5:48:06.436	2.72	44.7	69.4	2.2	45.9	67.4		Bm.D
365	Spectrogram 1	1	20171009_120000.wav	20171009_120000.wav	612156.280011417	612159.366467997	434817	437903	2017/10/9  12:07:14.280	3.086	35.2	62.6	2.6	37.1	60.5		Bm.D
366	Spectrogram 1	1	20171009_120000.wav	20171009_120000.wav	612134.151687126	612135.878010297	412689	414415	2017/10/9  12:06:52.152	1.726	37.4	65.9	1.5	39.1	64.5		Bm.D
367	Spectrogram 1	1	20171009_120000.wav	20171009_120000.wav	612192.174000103	612194.946579743	470711	473484	2017/10/9  12:07:50.174	2.773	38.3	69.6	2.3	40.0	67.4		Bm.D
368	Spectrogram 1	1	20171009_120000.wav	20171009_120000.wav	612654.345973959	612656.909302305	932883	935446	2017/10/9  12:15:32.346	2.563	39.4	74.4	2.3	41.0	71.3		Bm.D
369	Spectrogram 1	1	20171009_120000.wav	20171009_120000.wav	612764.804996607	612767.891453187	1043342	1046428	2017/10/9  12:17:23.805	3.086	44.6	78.4	2.6	46.9	76.2		Bm.D
370	Spectrogram 1	1	20171009_120000.wav	20171009_120000.wav	613674.649911566	613677.056301441	1953187	1955593	2017/10/9  12:32:33.650	2.406	48.6	70.1	1.7	50.8	67.4		Bm.D
371	Spectrogram 1	1	20171009_120000.wav	20171009_120000.wav	613819.539605908	613822.312185548	2098077	2100849	2017/10/9  12:34:58.540	2.773	46.0	75.7	2.3	47.9	73.2		Bm.D
372	Spectrogram 1	1	20171009_120000.wav	20171009_120000.wav	614710.009254522	614713.304962395	2988546	2991842	2017/10/9  12:49:48.009	3.296	49.3	75.5	2.6	51.8	74.2		Bm.D
373	Spectrogram 1	1	20171009_120000.wav	20171009_120000.wav	615253.587826642	615255.41877546	3532125	3533956	2017/10/9  12:58:52.588	1.831	39.8	60.2	1.5	42.0	59.6		Bm.D
374	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	615397.448265016	615399.226901012	140601	142380	2017/10/11  6:02:20.448	1.779	38.7	62.4	1.2	40.0	60.5		Bm.D
375	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	615390.490659506	615394.41412126	133644	137567	2017/10/11  6:02:13.491	3.923	45.3	82.7	3.2	46.9	78.1		Bm.D
376	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	615468.003758168	615469.363891576	211157	212517	2017/10/11  6:03:31.004	1.36	30.6	53.9	0.9	32.2	50.8		Bm.D
377	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	615463.034039946	615466.172809349	206187	209326	2017/10/11  6:03:26.034	3.139	29.8	56.9	2.8	31.2	54.7		Bm.D
378	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	615475.327553442	615476.739999673	218481	219893	2017/10/11  6:03:38.328	1.412	32.4	56.0	1.2	33.2	54.7		Bm.D
379	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	616037.255261125	616040.394030528	780408	783547	2017/10/11  6:13:00.255	3.139	35.9	74.0	2.8	38.1	68.4		Bm.D
380	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	616454.829068143	616456.450765668	1197982	1199604	2017/10/11  6:19:57.829	1.622	27.1	58.2	1.4	28.3	54.7		Bm.D
381	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	616494.793922824	616496.101743408	1237947	1239255	2017/10/11  6:20:37.794	1.308	29.5	53.4	1.2	31.2	47.9		Bm.D
382	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	616523.700412485	616525.269797186	1266853	1268423	2017/10/11  6:21:06.700	1.569	28.7	62.2	1.2	30.3	58.6		Bm.D
383	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	617388.108493735	617390.514883611	2131261	2133668	2017/10/11  6:35:31.108	2.406	41.4	70.9	2.0	43.0	68.4		Bm.D
384	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	617550.093395215	617553.441415911	2293246	2296594	2017/10/11  6:38:13.093	3.348	38.1	68.7	2.8	40.0	66.4		Bm.D
385	Spectrogram 1	1	20171011_060000.wav	20171011_060000.wav	618500.143861543	618501.451682128	3243297	3244605	2017/10/11  6:54:03.144	1.308	26.5	58.7	0.9	29.3	56.6		Bm.D
386	Spectrogram 1	1	20171014_190000.wav	20171014_190000.wav	622893.562987781	622896.230941774	439234	441902	2017/10/14  19:07:19.563	2.668	37.9	65.2	2.2	39.1	63.5		Bm.D
387	Spectrogram 1	1	20171014_190000.wav	20171014_190000.wav	623482.274297987	623484.419123745	1027945	1030090	2017/10/14  19:17:07.274	2.145	47.5	68.7	2.0	48.8	67.4		Bm.D
388	Spectrogram 1	1	20171014_190000.wav	20171014_190000.wav	624159.431510163	624162.413341096	1705103	1708084	2017/10/14  19:28:25.432	2.982	39.0	65.2	2.5	40.0	63.5		Bm.D
389	Spectrogram 1	1	20171014_190000.wav	20171014_190000.wav	624274.965384822	624276.4824567	1820636	1822153	2017/10/14  19:30:20.965	1.517	40.7	59.5	1.1	42.0	57.6		Bm.D
390	Spectrogram 1	1	20171014_190000.wav	20171014_190000.wav	624501.56229842	624503.393247239	2047233	2049064	2017/10/14  19:34:07.562	1.831	38.3	66.8	1.5	40.0	61.5		Bm.D
391	Spectrogram 1	1	20171014_190000.wav	20171014_190000.wav	624652.948564181	624655.198015586	2198620	2200869	2017/10/14  19:36:38.949	2.249	38.8	73.1	1.8	42.0	71.3		Bm.D
392	Spectrogram 1	1	20171014_190000.wav	20171014_190000.wav	625549.119582768	625551.996788054	3094791	3097668	2017/10/14  19:51:34.120	2.877	44.6	80.8	2.2	45.9	77.1		Bm.D
393	Spectrogram 1	1	20171014_190000.wav	20171014_190000.wav	625684.603766503	625687.742535906	3230275	3233414	2017/10/14  19:53:50.604	3.139	37.4	71.4	2.6	39.1	69.3		Bm.D
394	Spectrogram 1	1	20171014_190000.wav	20171014_190000.wav	625725.970159996	625727.696483168	3271641	3273367	2017/10/14  19:54:31.970	1.726	35.7	63.9	1.4	38.1	61.5		Bm.D
395	Spectrogram 1	1	20171018_080000.wav	20171018_080000.wav	631180.361581189	631183.604976239	1528189	1531432	2017/10/18  8:25:28.362	3.243	26.3	56.5	2.9	26.4	50.8		Bm.D
396	Spectrogram 1	1	20171018_080000.wav	20171018_080000.wav	631385.826984302	631388.390312648	1733654	1736217	2017/10/18  8:28:53.827	2.563	74.4	104.0	2.0	77.1	102.5		Bm.D
397	Spectrogram 1	1	20171023_150000.wav	20171023_150000.wav	640858.012714642	640860.314478871	407119	409420	2017/10/23  15:06:47.013	2.302	32.4	55.0	2.2	34.2	52.7		Bm.D
398	Spectrogram 1	1	20171023_150000.wav	20171023_150000.wav	641133.206716739	641135.246916851	682313	684353	2017/10/23  15:11:22.207	2.04	34.6	58.7	1.5	36.1	57.6		Bm.D
399	Spectrogram 1	1	20171023_150000.wav	20171023_150000.wav	641925.510801291	641927.49868858	1474617	1476605	2017/10/23  15:24:34.511	1.988	27.1	46.4	1.5	27.3	43.9		Bm.D
400	Spectrogram 1	1	20171023_150000.wav	20171023_150000.wav	642656.066466156	642658.682107326	2205172	2207788	2017/10/23  15:36:45.066	2.616	39.8	61.7	2.0	41.0	60.5		Bm.D
401	Spectrogram 1	1	20171023_150000.wav	20171023_150000.wav	642876.879377664	642878.9718906	2425985	2428078	2017/10/23  15:40:25.879	2.093	35.3	60.6	1.8	37.1	59.6		Bm.D
402	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644089.528022377	644091.306658372	38777	40556	2017/10/25  10:00:38.528	1.779	27.6	58.5	1.2	29.3	55.7		Bm.D
403	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644090.888155785	644092.719104603	40137	41968	2017/10/25  10:00:40.888	1.831	32.2	71.1	1.2	35.2	68.4		Bm.D
404	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644155.48052953	644157.206852702	104730	106456	2017/10/25  10:01:44.481	1.726	31.3	53.8	1.2	32.2	50.8		Bm.D
405	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644192.88419825	644195.656777889	142133	144906	2017/10/25  10:02:22.884	2.773	41.4	72.9	2.3	43.0	71.3		Bm.D
406	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644197.958542118	644200.207993524	147208	149457	2017/10/25  10:02:27.959	2.249	51.0	72.0	1.5	52.7	70.3		Bm.D
407	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644245.465435136	644247.871825012	194714	197121	2017/10/25  10:03:14.465	2.406	38.7	70.3	1.8	41.0	67.4		Bm.D
408	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644315.539974415	644317.423236057	264789	266672	2017/10/25  10:04:24.540	1.883	23.7	54.9	1.4	25.4	51.8		Bm.D
409	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644320.771256754	644322.654518396	270020	271904	2017/10/25  10:04:30.771	1.883	25.0	48.8	1.4	26.4	44.9		Bm.D
410	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644662.317055997	644664.095691992	611566	613345	2017/10/25  10:10:11.317	1.779	24.1	51.9	1.2	26.4	47.9		Bm.D
411	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644846.657077095	644848.801902854	795906	798051	2017/10/25  10:13:15.657	2.145	32.4	60.0	1.7	34.2	56.6		Bm.D
412	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644898.289833776	644900.330033888	847539	849579	2017/10/25  10:14:07.290	2.04	28.4	63.9	1.5	30.3	60.5		Bm.D
413	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	644998.379048599	645001.099315415	947628	950348	2017/10/25  10:15:47.379	2.72	27.6	54.9	1.8	30.3	49.8		Bm.D
414	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	645003.924207878	645005.859782343	953173	955109	2017/10/25  10:15:53.924	1.936	26.5	55.0	1.1	30.3	47.9		Bm.D
415	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	645009.835556921	645011.823444209	959085	961072	2017/10/25  10:15:59.836	1.988	22.6	58.7	1.2	25.4	49.8		Bm.D
416	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	645015.956157256	645018.571798426	965205	967821	2017/10/25  10:16:05.956	2.616	38.8	70.3	1.7	41.0	65.4		Bm.D
417	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	645082.52630042	645085.92663394	1031775	1035176	2017/10/25  10:17:11.526	3.4	33.0	68.9	2.8	34.2	66.4		Bm.D
