Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Notes	Tags
1130	Spectrogram 1	1	20130218_020000_AWI251-01_AU0231_250Hz.wav	20130218_020000_AWI251-01_AU0231_250Hz.wav	263393.0987	263398.808	73269	74696	2013/2/18  2:04:53.099	5.709	23.0	27.3	4.2	23.4	26.9		Bm.Ant-A.
1131	Spectrogram 1	1	20130218_030000_AWI251-01_AU0231_250Hz.wav	20130218_030000_AWI251-01_AU0231_250Hz.wav	263421.6376	263429.1819	5403	7289	2013/2/18  3:00:21.638	7.544	24.0	29.1	5.9	24.4	27.8		Bm.Ant-A.
1132	Spectrogram 1	1	20130218_030000_AWI251-01_AU0231_250Hz.wav	20130218_030000_AWI251-01_AU0231_250Hz.wav	263448.3486	263454.8735	12081	13712	2013/2/18  3:00:48.349	6.525	24.0	28.2	5.5	24.9	27.3		Bm.Ant-A.
1133	Spectrogram 1	1	20130218_030000_AWI251-01_AU0231_250Hz.wav	20130218_030000_AWI251-01_AU0231_250Hz.wav	263483.8275	263490.8621	20951	22710	2013/2/18  3:01:23.828	7.035	24.4	28.7	5.9	24.4	27.3		Bm.Ant-A.
1134	Spectrogram 1	1	20130218_030000_AWI251-01_AU0231_250Hz.wav	20130218_030000_AWI251-01_AU0231_250Hz.wav	263597.4348	263604.5713	49353	51137	2013/2/18  3:03:17.435	7.137	24.0	28.7	5.8	24.9	27.3		Bm.Ant-A.
1135	Spectrogram 1	1	20130218_030000_AWI251-01_AU0231_250Hz.wav	20130218_030000_AWI251-01_AU0231_250Hz.wav	263637.7395	263645.08	59429	61264	2013/2/18  3:03:57.740	7.34	24.0	28.2	6.2	24.4	27.3		Bm.Ant-A.
1136	Spectrogram 1	1	20130218_030000_AWI251-01_AU0231_250Hz.wav	20130218_030000_AWI251-01_AU0231_250Hz.wav	263435.2989	263441.0082	8819	10246	2013/2/18  3:00:35.299	5.709	24.0	27.7	4.7	24.4	27.3		Bm.Ant-A.
1137	Spectrogram 1	1	20130218_030000_AWI251-01_AU0231_250Hz.wav	20130218_030000_AWI251-01_AU0231_250Hz.wav	263502.1786	263508.2957	25539	27068	2013/2/18  3:01:42.179	6.117	24.0	27.7	5.1	24.4	27.3		Bm.Ant-A.
1138	Spectrogram 1	1	20130218_040000_AWI251-01_AU0231_250Hz.wav	20130218_040000_AWI251-01_AU0231_250Hz.wav	263827.0888	263833.2058	31766	33295	2013/2/18  4:02:07.089	6.117	24.0	28.7	4.4	24.9	27.8		Bm.Ant-A.
1139	Spectrogram 1	1	20130218_040000_AWI251-01_AU0231_250Hz.wav	20130218_040000_AWI251-01_AU0231_250Hz.wav	263888.2592	263894.5802	47059	48639	2013/2/18  4:03:08.259	6.321	24.0	28.7	4.7	24.4	27.8		Bm.Ant-A.
1140	Spectrogram 1	1	20130218_040000_AWI251-01_AU0231_250Hz.wav	20130218_040000_AWI251-01_AU0231_250Hz.wav	263951.4009	263957.416	62844	64348	2013/2/18  4:04:11.401	6.015	23.0	27.7	4.7	23.9	27.3		Bm.Ant-A.
1141	Spectrogram 1	1	20130218_050000_AWI251-01_AU0231_250Hz.wav	20130218_050000_AWI251-01_AU0231_250Hz.wav	264155.5444	264162.579	38880	40639	2013/2/18  5:02:35.544	7.035	24.4	27.7	5.6	24.9	27.3		Bm.Ant-A.
1142	Spectrogram 1	1	20130218_050000_AWI251-01_AU0231_250Hz.wav	20130218_050000_AWI251-01_AU0231_250Hz.wav	264221.3026	264228.1333	55320	57027	2013/2/18  5:03:41.303	6.831	24.9	28.2	5.6	24.9	27.8		Bm.Ant-A.
1143	Spectrogram 1	1	20130218_050000_AWI251-01_AU0231_250Hz.wav	20130218_050000_AWI251-01_AU0231_250Hz.wav	264012.1561	264017.7634	3033	4435	2013/2/18  5:00:12.156	5.607	24.4	29.1	4.1	24.4	27.8		Bm.Ant-A.
1144	Spectrogram 1	1	20130218_060000_AWI251-01_AU0231_250Hz.wav	20130218_060000_AWI251-01_AU0231_250Hz.wav	264328.6909	264335.9294	7167	8976	2013/2/18  6:00:28.691	7.239	24.0	28.7	5.5	24.4	27.3		Bm.Ant-A.
1145	Spectrogram 1	1	20130218_060000_AWI251-01_AU0231_250Hz.wav	20130218_060000_AWI251-01_AU0231_250Hz.wav	264382.2982	264388.3133	20569	22072	2013/2/18  6:01:22.298	6.015	23.0	28.2	4.7	23.9	27.3		Bm.Ant-A.
1146	Spectrogram 1	1	20130218_060000_AWI251-01_AU0231_250Hz.wav	20130218_060000_AWI251-01_AU0231_250Hz.wav	264398.1006	264403.7079	24519	25921	2013/2/18  6:01:38.101	5.607	24.0	27.7	5.0	24.9	26.9		Bm.Ant-A.
1147	Spectrogram 1	1	20130218_060000_AWI251-01_AU0231_250Hz.wav	20130218_060000_AWI251-01_AU0231_250Hz.wav	264438.2014	264444.2165	34544	36048	2013/2/18  6:02:18.201	6.015	24.0	27.7	4.5	24.9	26.9		Bm.Ant-A.
1148	Spectrogram 1	1	20130218_060000_AWI251-01_AU0231_250Hz.wav	20130218_060000_AWI251-01_AU0231_250Hz.wav	264466.4418	264472.7627	41604	43185	2013/2/18  6:02:46.442	6.321	23.5	27.7	5.3	23.9	26.9		Bm.Ant-A.
1149	Spectrogram 1	1	20130218_060000_AWI251-01_AU0231_250Hz.wav	20130218_060000_AWI251-01_AU0231_250Hz.wav	264501.3089	264509.0572	50321	52258	2013/2/18  6:03:21.309	7.748	24.0	28.2	6.6	24.4	27.3		Bm.Ant-A.
1150	Spectrogram 1	1	20130218_060000_AWI251-01_AU0231_250Hz.wav	20130218_060000_AWI251-01_AU0231_250Hz.wav	264540.3902	264547.119	60092	61774	2013/2/18  6:04:00.390	6.729	23.5	28.7	5.6	24.4	27.8		Bm.Ant-A.
1151	Spectrogram 1	1	20130218_060000_AWI251-01_AU0231_250Hz.wav	20130218_060000_AWI251-01_AU0231_250Hz.wav	264557.9257	264563.8389	64475	65954	2013/2/18  6:04:17.926	5.913	24.0	27.7	4.7	24.4	27.3		Bm.Ant-A.
1152	Spectrogram 1	1	20130218_070000_AWI251-01_AU0231_250Hz.wav	20130218_070000_AWI251-01_AU0231_250Hz.wav	264803.0119	264810.1484	50747	52531	2013/2/18  7:03:22.012	7.137	23.5	29.1	5.6	24.9	27.3		Bm.Ant-A.
1153	Spectrogram 1	1	20130218_070000_AWI251-01_AU0231_250Hz.wav	20130218_070000_AWI251-01_AU0231_250Hz.wav	264749.6917	264756.1146	37417	39023	2013/2/18  7:02:29.692	6.423	23.5	27.7	5.1	23.9	26.9		Bm.Ant-A.
1154	Spectrogram 1	1	20130218_080000_AWI251-01_AU0231_250Hz.wav	20130218_080000_AWI251-01_AU0231_250Hz.wav	264905.1517	264910.759	1282	2684	2013/2/18  8:00:05.152	5.607	24.4	27.7	3.9	24.4	26.9		Bm.Ant-A.
1155	Spectrogram 1	1	20130218_080000_AWI251-01_AU0231_250Hz.wav	20130218_080000_AWI251-01_AU0231_250Hz.wav	265080.3071	265087.9534	45071	46982	2013/2/18  8:03:00.307	7.646	24.0	28.2	6.6	24.4	27.3		Bm.Ant-A.
1156	Spectrogram 1	1	20130218_090000_AWI251-01_AU0231_250Hz.wav	20130218_090000_AWI251-01_AU0231_250Hz.wav	265229.9465	265235.7577	7481	8933	2013/2/18  9:00:29.947	5.811	24.0	28.4	5.1	24.4	27.3		Bm.Ant-A.
1157	Spectrogram 1	1	20130218_090000_AWI251-01_AU0231_250Hz.wav	20130218_090000_AWI251-01_AU0231_250Hz.wav	265337.7936	265344.1146	34442	36023	2013/2/18  9:02:17.794	6.321	23.5	27.7	4.7	24.9	26.9		Bm.Ant-A.
1158	Spectrogram 1	1	20130218_090000_AWI251-01_AU0231_250Hz.wav	20130218_090000_AWI251-01_AU0231_250Hz.wav	265402.8382	265409.465	50704	52360	2013/2/18  9:03:22.838	6.627	23.5	27.3	5.0	24.4	26.9		Bm.Ant-A.
1159	Spectrogram 1	1	20130218_090000_AWI251-01_AU0231_250Hz.wav	20130218_090000_AWI251-01_AU0231_250Hz.wav	265422.0391	265428.8698	55504	57211	2013/2/18  9:03:42.039	6.831	24.0	27.7	5.3	24.4	27.3		Bm.Ant-A.
1160	Spectrogram 1	1	20130218_090000_AWI251-01_AU0231_250Hz.wav	20130218_090000_AWI251-01_AU0231_250Hz.wav	265484.4329	265490.6519	71102	72657	2013/2/18  9:04:44.433	6.219	24.0	27.7	4.8	24.4	27.3		Bm.Ant-A.
1161	Spectrogram 1	1	20130218_110000_AWI251-01_AU0231_250Hz.wav	20130218_110000_AWI251-01_AU0231_250Hz.wav	265800.9	265807.2209	219	1799	2013/2/18  11:00:00.900	6.321	23.5	28.2	5.5	23.9	27.3		Bm.Ant-A.
1162	Spectrogram 1	1	20130218_120000_AWI251-01_AU0231_250Hz.wav	20130218_120000_AWI251-01_AU0231_250Hz.wav	266114.603	266123.1668	3645	5786	2013/2/18  12:00:14.603	8.564	24.0	28.7	7.8	24.9	27.8		Bm.Ant-A.
1163	Spectrogram 1	1	20130218_120000_AWI251-01_AU0231_250Hz.wav	20130218_120000_AWI251-01_AU0231_250Hz.wav	266126.939	266133.9736	6729	8487	2013/2/18  12:00:26.939	7.035	24.0	28.2	6.4	24.9	27.3		Bm.Ant-A.
1164	Spectrogram 1	1	20130218_120000_AWI251-01_AU0231_250Hz.wav	20130218_120000_AWI251-01_AU0231_250Hz.wav	266181.3807	266188.0075	20339	21996	2013/2/18  12:01:21.381	6.627	23.5	27.7	5.6	23.9	27.3		Bm.Ant-A.
1165	Spectrogram 1	1	20130218_120000_AWI251-01_AU0231_250Hz.wav	20130218_120000_AWI251-01_AU0231_250Hz.wav	266326.2191	266334.579	56549	58639	2013/2/18  12:03:46.219	8.36	24.0	28.7	7.5	24.4	27.8		Bm.Ant-A.
1166	Spectrogram 1	1	20130218_120000_AWI251-01_AU0231_250Hz.wav	20130218_120000_AWI251-01_AU0231_250Hz.wav	266393.3026	266399.9294	73320	74976	2013/2/18  12:04:53.303	6.627	24.9	27.7	5.8	24.9	27.3		Bm.Ant-A.
1167	Spectrogram 1	1	20130218_130000_AWI251-01_AU0231_250Hz.wav	20130218_130000_AWI251-01_AU0231_250Hz.wav	266483.0119	266488.0075	20747	21996	2013/2/18  13:01:22.012	4.996	24.0	28.2	4.4	24.4	27.3		Bm.Ant-A.
1168	Spectrogram 1	1	20130218_140000_AWI251-01_AU0231_250Hz.wav	20130218_140000_AWI251-01_AU0231_250Hz.wav	266780.47	266789.3739	20111	22337	2013/2/18  14:01:20.470	8.904	24.0	27.7	7.2	24.9	27.3		Bm.Ant-A.
1169	Spectrogram 1	1	20130218_140000_AWI251-01_AU0231_250Hz.wav	20130218_140000_AWI251-01_AU0231_250Hz.wav	266852.2331	266860.3087	38052	40071	2013/2/18  14:02:32.233	8.076	24.0	27.7	6.9	24.4	26.9		Bm.Ant-A.
1170	Spectrogram 1	1	20130218_140000_AWI251-01_AU0231_250Hz.wav	20130218_140000_AWI251-01_AU0231_250Hz.wav	266991.3968	266999.6795	72843	74914	2013/2/18  14:04:51.397	8.283	24.0	28.7	6.9	24.4	27.3		Bm.Ant-A.
1171	Spectrogram 1	1	20130218_150000_AWI251-01_AU0231_250Hz.wav	20130218_150000_AWI251-01_AU0231_250Hz.wav	267022.3874	267029.5312	5591	7377	2013/2/18  15:00:22.387	7.144	24.0	28.7	5.5	24.9	27.3		Bm.Ant-A.
1172	Spectrogram 1	1	20130218_150000_AWI251-01_AU0231_250Hz.wav	20130218_150000_AWI251-01_AU0231_250Hz.wav	267091.4446	267099.0026	22855	24745	2013/2/18  15:01:31.445	7.558	23.5	28.2	5.5	24.9	27.3		Bm.Ant-A.
1173	Spectrogram 1	1	20130218_150000_AWI251-01_AU0231_250Hz.wav	20130218_150000_AWI251-01_AU0231_250Hz.wav	267037.0892	267044.8543	9266	11208	2013/2/18  15:00:37.089	7.765	24.0	27.3	6.1	24.4	26.9		Bm.Ant-A.
1174	Spectrogram 1	1	20130218_150000_AWI251-01_AU0231_250Hz.wav	20130218_150000_AWI251-01_AU0231_250Hz.wav	267157.6168	267167.0384	39398	41754	2013/2/18  15:02:37.617	9.422	23.5	28.7	7.2	24.9	27.3		Bm.Ant-A.
1175	Spectrogram 1	1	20130218_150000_AWI251-01_AU0231_250Hz.wav	20130218_150000_AWI251-01_AU0231_250Hz.wav	267184.018	267192.6113	45998	48147	2013/2/18  15:03:03.018	8.593	24.0	28.2	7.5	24.9	27.8		Bm.Ant-A.
1176	Spectrogram 1	1	20130218_160000_AWI251-01_AU0231_250Hz.wav	20130218_160000_AWI251-01_AU0231_250Hz.wav	267409.356	267416.0857	27333	29015	2013/2/18  16:01:49.356	6.73	23.5	28.2	5.5	23.9	27.3		Bm.Ant-A.
1177	Spectrogram 1	1	20130218_160000_AWI251-01_AU0231_250Hz.wav	20130218_160000_AWI251-01_AU0231_250Hz.wav	267426.5566	267435.8747	31633	33963	2013/2/18  16:02:06.557	9.318	24.0	27.7	7.0	24.4	27.3		Bm.Ant-A.
1178	Spectrogram 1	1	20130218_160000_AWI251-01_AU0231_250Hz.wav	20130218_160000_AWI251-01_AU0231_250Hz.wav	267514.457	267522.4292	53608	55601	2013/2/18  16:03:34.457	7.972	23.0	27.7	6.2	23.9	26.9		Bm.Ant-A.
1179	Spectrogram 1	1	20130218_160000_AWI251-01_AU0231_250Hz.wav	20130218_160000_AWI251-01_AU0231_250Hz.wav	267581.354	267591.0862	70333	72766	2013/2/18  16:04:41.354	9.732	24.0	28.7	8.4	24.9	27.3		Bm.Ant-A.
1180	Spectrogram 1	1	20130218_170000_AWI251-01_AU0231_250Hz.wav	20130218_170000_AWI251-01_AU0231_250Hz.wav	267659.6696	267666.8134	14911	16697	2013/2/18  17:00:59.670	7.144	24.9	29.1	6.2	24.9	28.3		Bm.Ant-A.
1181	Spectrogram 1	1	20130218_170000_AWI251-01_AU0231_250Hz.wav	20130218_170000_AWI251-01_AU0231_250Hz.wav	267723.4605	267730.7079	30859	32671	2013/2/18  17:02:03.460	7.247	24.9	28.7	5.1	24.9	27.8		Bm.Ant-A.
1183	Spectrogram 1	1	20130218_180000_AWI251-01_AU0231_250Hz.wav	20130218_180000_AWI251-01_AU0231_250Hz.wav	267959.349	267965.6646	14831	16410	2013/2/18  18:00:59.349	6.316	24.0	28.2	4.5	24.9	26.9		Bm.Ant-A.
1184	Spectrogram 1	1	20130218_180000_AWI251-01_AU0231_250Hz.wav	20130218_180000_AWI251-01_AU0231_250Hz.wav	268027.6955	268032.9757	31918	33238	2013/2/18  18:02:07.695	5.28	24.0	27.3	4.2	24.9	26.9		Bm.Ant-A.
1185	Spectrogram 1	1	20130218_190000_AWI251-01_AU0231_250Hz.wav	20130218_190000_AWI251-01_AU0231_250Hz.wav	268210.6044	268217.4376	2645	4353	2013/2/18  19:00:10.604	6.833	23.5	28.7	5.6	23.9	27.8		Bm.Ant-A.
1186	Spectrogram 1	1	20130218_190000_AWI251-01_AU0231_250Hz.wav	20130218_190000_AWI251-01_AU0231_250Hz.wav	268297.9672	268306.7676	24486	26686	2013/2/18  19:01:37.967	8.8	24.0	26.8	7.3	24.4	26.4		Bm.Ant-A.
1187	Spectrogram 1	1	20130218_190000_AWI251-01_AU0231_250Hz.wav	20130218_190000_AWI251-01_AU0231_250Hz.wav	268487.7731	268494.5028	71937	73620	2013/2/18  19:04:47.773	6.73	23.5	27.7	5.8	23.9	26.9		Bm.Ant-A.
1188	Spectrogram 1	1	20130218_200000_AWI251-01_AU0231_250Hz.wav	20130218_200000_AWI251-01_AU0231_250Hz.wav	268763.5561	268770.0787	65883	67514	2013/2/18  20:04:23.556	6.523	23.5	27.7	5.3	23.9	27.3		Bm.Ant-A.
1189	Spectrogram 1	1	20130218_210000_AWI251-01_AU0231_250Hz.wav	20130218_210000_AWI251-01_AU0231_250Hz.wav	268870.5108	268876.4122	17622	19097	2013/2/18  21:01:10.511	5.901	24.0	28.2	4.2	24.4	27.3		Bm.Ant-A.
1190	Spectrogram 1	1	20130218_210000_AWI251-01_AU0231_250Hz.wav	20130218_210000_AWI251-01_AU0231_250Hz.wav	269018.0102	269025.6717	54497	56412	2013/2/18  21:03:37.010	7.661	23.5	28.2	6.1	23.9	27.3		Bm.Ant-A.
1191	Spectrogram 1	1	20130218_220000_AWI251-01_AU0231_250Hz.wav	20130218_220000_AWI251-01_AU0231_250Hz.wav	269123.7298	269129.9419	5926	7479	2013/2/18  22:00:23.730	6.212	23.5	28.2	5.3	23.9	27.3		Bm.Ant-A.
1192	Spectrogram 1	1	20130218_220000_AWI251-01_AU0231_250Hz.wav	20130218_220000_AWI251-01_AU0231_250Hz.wav	269138.1211	269145.2649	9524	11310	2013/2/18  22:00:38.121	7.144	24.4	28.2	6.1	24.4	27.8		Bm.Ant-A.
1193	Spectrogram 1	1	20130218_220000_AWI251-01_AU0231_250Hz.wav	20130218_220000_AWI251-01_AU0231_250Hz.wav	269287.4346	269294.9926	46853	48742	2013/2/18  22:03:07.435	7.558	24.0	27.7	5.9	24.4	27.3		Bm.Ant-A.
1194	Spectrogram 1	1	20130218_220000_AWI251-01_AU0231_250Hz.wav	20130218_220000_AWI251-01_AU0231_250Hz.wav	269216.5138	269224.0718	29122	31012	2013/2/18  22:01:56.514	7.558	24.0	28.2	6.9	24.4	27.3		Bm.Ant-A.
1195	Spectrogram 1	1	20130218_220000_AWI251-01_AU0231_250Hz.wav	20130218_220000_AWI251-01_AU0231_250Hz.wav	269386.1166	269393.0534	71523	73257	2013/2/18  22:04:46.117	6.937	24.4	29.1	6.6	24.4	28.3		Bm.Ant-A.
1196	Spectrogram 1	1	20130218_230000_AWI251-01_AU0231_250Hz.wav	20130218_230000_AWI251-01_AU0231_250Hz.wav	269419.4984	269426.8493	4869	6706	2013/2/18  23:00:19.498	7.351	24.4	27.3	6.1	24.4	26.9		Bm.Ant-A.
1197	Spectrogram 1	1	20130218_230000_AWI251-01_AU0231_250Hz.wav	20130218_230000_AWI251-01_AU0231_250Hz.wav	269622.9707	269629.4934	55737	57367	2013/2/18  23:03:42.971	6.523	23.5	27.7	4.2	24.9	26.9		Bm.Ant-A.
1198	Spectrogram 1	1	20130218_230000_AWI251-01_AU0231_250Hz.wav	20130218_230000_AWI251-01_AU0231_250Hz.wav	269671.3212	269679.1897	67824	69791	2013/2/18  23:04:31.321	7.868	24.0	27.7	5.9	24.9	27.3		Bm.Ant-A.
1199	Spectrogram 1	1	20130219_000000_AWI251-01_AU0231_250Hz.wav	20130219_000000_AWI251-01_AU0231_250Hz.wav	269755.3212	269761.9473	13824	15481	2013/2/19  0:00:55.321	6.626	23.5	28.7	5.3	23.9	27.3		Bm.Ant-A.
1200	Spectrogram 1	1	20130219_000000_AWI251-01_AU0231_250Hz.wav	20130219_000000_AWI251-01_AU0231_250Hz.wav	269788.5556	269797.0454	22133	24255	2013/2/19  0:01:28.556	8.49	24.0	28.7	7.3	24.4	27.3		Bm.Ant-A.
1201	Spectrogram 1	1	20130219_000000_AWI251-01_AU0231_250Hz.wav	20130219_000000_AWI251-01_AU0231_250Hz.wav	269700.7587	269707.799	184	1944	2013/2/19  0:00:00.759	7.04	23.5	27.3	6.2	23.9	26.9		Bm.Ant-A.
1202	Spectrogram 1	1	20130219_000000_AWI251-01_AU0231_250Hz.wav	20130219_000000_AWI251-01_AU0231_250Hz.wav	269825.0135	269833.0892	31247	33266	2013/2/19  0:02:04.014	8.076	24.0	29.1	7.2	24.4	27.3		Bm.Ant-A.
1203	Spectrogram 1	1	20130219_000000_AWI251-01_AU0231_250Hz.wav	20130219_000000_AWI251-01_AU0231_250Hz.wav	269835.574	269843.2355	33888	35803	2013/2/19  0:02:15.574	7.661	23.0	28.2	6.6	23.4	27.8		Bm.Ant-A.
1204	Spectrogram 1	1	20130219_000000_AWI251-01_AU0231_250Hz.wav	20130219_000000_AWI251-01_AU0231_250Hz.wav	269846.7557	269854.1066	36683	38521	2013/2/19  0:02:26.756	7.351	24.4	28.7	5.9	24.4	27.8		Bm.Ant-A.
1205	Spectrogram 1	1	20130219_000000_AWI251-01_AU0231_250Hz.wav	20130219_000000_AWI251-01_AU0231_250Hz.wav	269888.9976	269896.7627	47243	49185	2013/2/19  0:03:08.998	7.765	24.0	28.2	6.2	24.4	27.3		Bm.Ant-A.
1206	Spectrogram 1	1	20130219_000000_AWI251-01_AU0231_250Hz.wav	20130219_000000_AWI251-01_AU0231_250Hz.wav	269919.347	269926.698	54831	56669	2013/2/19  0:03:39.347	7.351	24.0	27.7	6.1	24.9	26.9		Bm.Ant-A.
1207	Spectrogram 1	1	20130219_000000_AWI251-01_AU0231_250Hz.wav	20130219_000000_AWI251-01_AU0231_250Hz.wav	269928.458	269935.0842	57109	58765	2013/2/19  0:03:48.458	6.626	23.5	28.2	5.3	24.9	27.3		Bm.Ant-A.
1208	Spectrogram 1	1	20130219_000000_AWI251-01_AU0231_250Hz.wav	20130219_000000_AWI251-01_AU0231_250Hz.wav	269948.9578	269955.9981	62233	63994	2013/2/19  0:04:08.958	7.04	24.0	27.7	6.4	24.4	27.3		Bm.Ant-A.
1209	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_010000_AWI251-01_AU0231_250Hz.wav	270029.5611	270036.7049	7384	9170	2013/2/19  1:00:29.561	7.144	23.5	28.7	5.9	24.9	27.3		Bm.Ant-A.
1210	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_010000_AWI251-01_AU0231_250Hz.wav	270055.5481	270062.0708	13881	15512	2013/2/19  1:00:55.548	6.523	24.0	28.7	5.9	24.4	27.8		Bm.Ant-A.
1211	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_010000_AWI251-01_AU0231_250Hz.wav	270074.4949	270080.1892	18618	20041	2013/2/19  1:01:14.495	5.694	23.5	27.3	4.7	24.4	26.9		Bm.Ant-A.
1212	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_010000_AWI251-01_AU0231_250Hz.wav	270096.458	270102.1524	24109	25532	2013/2/19  1:01:36.458	5.694	23.5	27.7	4.4	24.4	26.9		Bm.Ant-A.
1213	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_010000_AWI251-01_AU0231_250Hz.wav	270123.4804	270130.7278	30864	32676	2013/2/19  1:02:03.480	7.247	24.0	27.7	6.1	24.4	26.9		Bm.Ant-A.
1214	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_010000_AWI251-01_AU0231_250Hz.wav	270116.4401	270121.8239	29104	30450	2013/2/19  1:01:56.440	5.384	24.0	27.3	4.1	24.4	26.9		Bm.Ant-A.
1215	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_010000_AWI251-01_AU0231_250Hz.wav	270135.9045	270142.3236	33970	35575	2013/2/19  1:02:15.905	6.419	23.0	27.7	5.6	23.4	26.9		Bm.Ant-A.
1216	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_010000_AWI251-01_AU0231_250Hz.wav	270165.3082	270172.4521	41321	43107	2013/2/19  1:02:45.308	7.144	23.0	27.7	6.6	23.9	26.9		Bm.Ant-A.
1217	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_010000_AWI251-01_AU0231_250Hz.wav	270258.2958	270266.5785	64568	66639	2013/2/19  1:04:18.296	8.283	24.0	28.2	6.4	24.9	27.3		Bm.Ant-A.
1218	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_010000_AWI251-01_AU0231_250Hz.wav	270277.346	270284.2828	69331	71065	2013/2/19  1:04:37.346	6.937	24.0	27.7	5.5	24.4	26.9		Bm.Ant-A.
1219	Spectrogram 1	1	20130219_010000_AWI251-01_AU0231_250Hz.wav	20130219_020000_AWI251-01_AU0231_250Hz.wav	270293.1768	270300.4242	73288	100	2013/2/19  1:04:53.177	7.247	24.4	27.7	5.6	24.9	27.3		Bm.Ant-A.
1220	Spectrogram 1	1	20130219_020000_AWI251-01_AU0231_250Hz.wav	20130219_020000_AWI251-01_AU0231_250Hz.wav	270344.3724	270351.5163	11087	12873	2013/2/19  2:00:44.372	7.144	23.5	28.7	5.5	24.4	27.3		Bm.Ant-A.
1221	Spectrogram 1	1	20130219_020000_AWI251-01_AU0231_250Hz.wav	20130219_020000_AWI251-01_AU0231_250Hz.wav	270334.1225	270340.7487	8525	10181	2013/2/19  2:00:34.122	6.626	24.9	29.1	5.5	24.9	28.8		Bm.Ant-A.
1222	Spectrogram 1	1	20130219_020000_AWI251-01_AU0231_250Hz.wav	20130219_020000_AWI251-01_AU0231_250Hz.wav	270401.0195	270408.9916	25249	27242	2013/2/19  2:01:40.019	7.972	24.4	29.1	6.7	24.4	28.3		Bm.Ant-A.
1223	Spectrogram 1	1	20130219_020000_AWI251-01_AU0231_250Hz.wav	20130219_020000_AWI251-01_AU0231_250Hz.wav	270466.7636	270473.3898	41685	43341	2013/2/19  2:02:46.764	6.626	24.9	29.1	5.3	25.4	28.3		Bm.Ant-A.
1224	Spectrogram 1	1	20130219_020000_AWI251-01_AU0231_250Hz.wav	20130219_020000_AWI251-01_AU0231_250Hz.wav	270484.2984	270491.5458	46069	47880	2013/2/19  2:03:04.298	7.247	24.0	28.2	6.6	24.4	27.3		Bm.Ant-A.
1225	Spectrogram 1	1	20130219_020000_AWI251-01_AU0231_250Hz.wav	20130219_020000_AWI251-01_AU0231_250Hz.wav	270515.4622	270521.5707	53860	55387	2013/2/19  2:03:35.462	6.108	24.0	27.7	5.0	24.9	27.3		Bm.Ant-A.
1226	Spectrogram 1	1	20130219_020000_AWI251-01_AU0231_250Hz.wav	20130219_020000_AWI251-01_AU0231_250Hz.wav	270531.5099	270538.3432	57871	59580	2013/2/19  2:03:51.510	6.833	25.4	29.1	5.1	25.9	28.3		Bm.Ant-A.
1227	Spectrogram 1	1	20130219_020000_AWI251-01_AU0231_250Hz.wav	20130219_020000_AWI251-01_AU0231_250Hz.wav	270559.3606	270568.2645	64834	67060	2013/2/19  2:04:19.361	8.904	24.0	28.2	7.8	24.9	26.9		Bm.Ant-A.
1228	Spectrogram 1	1	20130219_020000_AWI251-01_AU0231_250Hz.wav	20130219_020000_AWI251-01_AU0231_250Hz.wav	270547.9719	270554.9086	61987	63721	2013/2/19  2:04:07.972	6.937	24.9	28.7	5.1	24.9	27.3		Bm.Ant-A.
1229	Spectrogram 1	1	20130219_030000_AWI251-01_AU0231_250Hz.wav	20130219_030000_AWI251-01_AU0231_250Hz.wav	270641.4476	270647.7632	10356	11935	2013/2/19  3:00:41.448	6.316	24.0	26.8	5.5	24.4	26.4		Bm.Ant-A.
1230	Spectrogram 1	1	20130219_030000_AWI251-01_AU0231_250Hz.wav	20130219_030000_AWI251-01_AU0231_250Hz.wav	270697.6666	270703.4645	24411	25860	2013/2/19  3:01:37.667	5.798	24.0	28.2	4.2	24.9	27.3		Bm.Ant-A.
1231	Spectrogram 1	1	20130219_030000_AWI251-01_AU0231_250Hz.wav	20130219_030000_AWI251-01_AU0231_250Hz.wav	270742.8214	270752.0359	35699	38003	2013/2/19  3:02:22.821	9.215	24.9	28.7	8.1	25.4	27.8		Bm.Ant-A.
1232	Spectrogram 1	1	20130219_030000_AWI251-01_AU0231_250Hz.wav	20130219_030000_AWI251-01_AU0231_250Hz.wav	270807.13	270814.0668	51777	53511	2013/2/19  3:03:27.130	6.937	24.0	27.7	5.5	25.4	27.3		Bm.Ant-A.
