Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Notes	Tags
4359	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304586.6357	304587.3976	21653	21843	2013/2/23  20:01:26.636	0.762	62.4	79.0	0.6	63.5	77.6		Bm.D
4360	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304596.4449	304597.8734	24105	24462	2013/2/23  20:01:36.445	1.428	57.3	81.4	0.9	59.1	78.1		Bm.D
4361	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304599.4924	304600.6352	24867	25153	2013/2/23  20:01:39.492	1.143	42.5	75.8	0.9	43.9	69.8		Bm.D
4362	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304612.8253	304614.2538	28200	28557	2013/2/23  20:01:52.825	1.428	51.7	89.2	1.2	53.2	84.5		Bm.D
4363	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304626.9201	304628.6343	31724	32153	2013/2/23  20:02:06.920	1.714	56.8	90.2	1.4	59.1	86.9		Bm.D
4364	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304630.6342	304632.3485	32653	33081	2013/2/23  20:02:10.634	1.714	57.3	85.1	1.1	58.6	81.5		Bm.D
4365	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304633.4913	304635.3007	33367	33819	2013/2/23  20:02:13.491	1.809	56.8	92.0	1.7	58.1	88.9		Bm.D
4366	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304639.5863	304640.5387	34891	35129	2013/2/23  20:02:19.586	0.952	45.7	79.0	0.8	47.4	72.3		Bm.D
4367	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304643.11	304644.0623	35772	36010	2013/2/23  20:02:23.110	0.952	48.0	80.9	0.8	51.3	77.1		Bm.D
4368	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304653.2049	304654.8239	38295	38700	2013/2/23  20:02:33.205	1.619	46.6	81.8	0.9	51.8	77.6		Bm.D
4369	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304664.6367	304666.0652	41153	41510	2013/2/23  20:02:44.637	1.429	51.7	90.2	0.9	58.1	84.0		Bm.D
4370	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304670.6365	304672.1602	42653	43034	2013/2/23  20:02:50.637	1.524	41.1	80.4	1.4	45.4	73.7		Bm.D
4371	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304681.8742	304683.7789	45463	45939	2013/2/23  20:03:01.874	1.905	37.8	82.8	1.6	39.6	76.2		Bm.D
4372	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304684.7313	304686.0645	46177	46510	2013/2/23  20:03:04.731	1.333	46.2	78.1	1.1	49.8	73.2		Bm.D
4373	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304691.3977	304692.4453	47843	48105	2013/2/23  20:03:11.398	1.048	49.9	83.2	0.9	53.2	79.6		Bm.D
4374	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304694.0643	304695.3023	48510	48820	2013/2/23  20:03:14.064	1.238	45.3	81.8	1.1	47.4	76.2		Bm.D
4375	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304697.207	304698.6356	49296	49653	2013/2/23  20:03:17.207	1.429	43.9	80.4	1.2	45.9	77.1		Bm.D
4376	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304700.7307	304701.8735	50177	50462	2013/2/23  20:03:20.731	1.143	46.2	81.8	0.8	47.4	76.7		Bm.D
4377	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304713.3017	304714.7303	53319	53677	2013/2/23  20:03:33.302	1.429	48.0	98.0	1.2	52.2	89.8		Bm.D
4378	Spectrogram 1	1	20130223_200000_AWI251-01_AU0231_250Hz.wav	20130223_200000_AWI251-01_AU0231_250Hz.wav	304711.1113	304712.3494	52772	53081	2013/2/23  20:03:31.111	1.238	44.8	71.6	0.9	46.4	66.9		Bm.D
4379	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304809.2562	304810.5895	2308	2641	2013/2/23  21:00:09.256	1.333	87.8	124.8	0.9	89.8	118.7		Bm.D
4380	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304819.2558	304820.8748	4808	5213	2013/2/23  21:00:19.256	1.619	55.0	117.3	0.9	58.1	95.7		Bm.D
4381	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304827.446	304828.8746	6856	7213	2013/2/23  21:00:27.446	1.429	49.9	89.7	0.9	52.7	85.0		Bm.D
4382	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304830.3031	304830.8745	7570	7713	2013/2/23  21:00:30.303	0.571	78.9	108.8	0.3	79.1	105.0		Bm.D
4383	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304835.8267	304837.3505	8951	9332	2013/2/23  21:00:35.827	1.524	61.1	88.2	0.8	61.5	83.0		Bm.D
4384	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304838.5469	304839.3564	9631	9833	2013/2/23  21:00:38.547	0.809	62.9	118.6	0.6	64.0	113.3		Bm.D
4385	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304844.0169	304844.7788	10998	11189	2013/2/23  21:00:43.017	0.762	33.0	95.3	0.5	43.0	85.0		Bm.D
4386	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304811.4466	304813.0656	2856	3260	2013/2/23  21:00:11.447	1.619	47.1	77.9	1.1	49.3	75.7		Bm.D
4387	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304848.112	304850.1119	12022	12522	2013/2/23  21:00:48.112	2.0	39.1	99.5	1.7	43.5	92.3		Bm.D
4388	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304875.0635	304876.0158	18760	18998	2013/2/23  21:01:15.063	0.952	71.9	104.2	0.6	77.1	98.6		Bm.D
4389	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304868.3018	304870.4922	17069	17617	2013/2/23  21:01:08.302	2.19	52.2	98.1	1.6	54.2	88.4		Bm.D
4390	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304920.5894	304921.4465	30141	30356	2013/2/23  21:02:00.589	0.857	63.0	101.8	0.8	67.4	91.8		Bm.D
4391	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304927.1606	304928.2082	31784	32046	2013/2/23  21:02:07.161	1.048	65.3	97.6	0.6	68.8	88.4		Bm.D
4392	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304935.6365	304937.065	33903	34260	2013/2/23  21:02:15.637	1.428	63.0	91.5	0.9	65.4	89.4		Bm.D
4393	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304943.4458	304944.3029	35855	36070	2013/2/23  21:02:23.446	0.857	52.7	92.0	0.6	58.6	86.9		Bm.D
4394	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304940.303	304941.1601	35070	35284	2013/2/23  21:02:20.303	0.857	49.9	91.5	0.6	53.2	83.5		Bm.D
4395	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304949.9217	304951.5407	37474	37879	2013/2/23  21:02:29.922	1.619	53.1	93.9	1.2	56.2	85.4		Bm.D
4396	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304953.0645	304953.7311	38260	38427	2013/2/23  21:02:33.064	0.667	42.4	68.1	0.5	46.9	64.9		Bm.D
4397	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304954.7787	304956.112	38689	39022	2013/2/23  21:02:34.779	1.333	47.1	100.9	1.1	48.8	92.8		Bm.D
4398	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304957.2548	304957.731	39308	39427	2013/2/23  21:02:37.255	0.476	51.3	81.7	0.3	55.7	74.7		Bm.D
4399	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304964.0165	304965.5403	40998	41379	2013/2/23  21:02:43.017	1.524	57.4	100.9	1.1	60.5	94.2		Bm.D
4400	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304966.6831	304968.7783	41665	42189	2013/2/23  21:02:46.683	2.095	40.5	101.8	1.4	43.9	85.9		Bm.D
4401	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304969.7306	304971.3496	42427	42831	2013/2/23  21:02:49.731	1.619	42.4	103.7	1.2	47.9	86.9		Bm.D
4402	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304972.4924	304972.9686	43117	43236	2013/2/23  21:02:52.492	0.476	53.1	95.7	0.3	54.2	90.3		Bm.D
4403	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304978.2065	304980.016	44546	44998	2013/2/23  21:02:58.206	1.81	50.8	104.6	1.1	54.2	93.8		Bm.D
4404	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304980.8731	304981.7302	45212	45427	2013/2/23  21:03:00.873	0.857	77.9	92.5	0.5	81.1	87.4		Bm.D
4405	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304991.1585	304992.3965	47784	48093	2013/2/23  21:03:11.159	1.238	61.6	107.0	0.9	66.4	97.7		Bm.D
4406	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304996.9678	304998.2058	49236	49545	2013/2/23  21:03:16.968	1.238	51.3	88.7	0.8	53.2	81.5		Bm.D
4407	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305000.8724	305002.2057	50212	50545	2013/2/23  21:03:20.872	1.333	61.1	91.1	1.1	65.4	86.9		Bm.D
4408	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305003.539	305005.5389	50879	51379	2013/2/23  21:03:23.539	2.0	61.1	95.7	1.7	63.0	92.3		Bm.D
4409	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305012.1101	305014.2053	53022	53545	2013/2/23  21:03:32.110	2.095	35.8	79.4	1.7	39.1	70.8		Bm.D
4410	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305026.2085	305027.4466	56546	56856	2013/2/23  21:03:46.209	1.238	35.3	100.4	1.1	38.1	83.5		Bm.D
4411	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305056.3027	305058.1122	64070	64522	2013/2/23  21:04:16.303	1.809	63.4	89.7	1.4	66.4	85.9		Bm.D
4412	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305061.7311	305063.0644	65427	65760	2013/2/23  21:04:21.731	1.333	59.2	82.6	1.1	62.5	76.7		Bm.D
4413	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305066.7786	305067.9214	66689	66974	2013/2/23  21:04:26.779	1.143	57.4	80.8	0.8	60.1	77.1		Bm.D
4414	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305068.6814	305070.0147	67164	67498	2013/2/23  21:04:28.681	1.333	46.6	66.2	0.9	48.3	64.5		Bm.D
4415	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305075.1098	305076.5383	68771	69129	2013/2/23  21:04:35.110	1.429	59.9	85.2	0.9	62.5	81.5		Bm.D
4416	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305078.0163	305079.3496	69498	69831	2013/2/23  21:04:37.016	1.333	51.7	97.6	1.1	53.7	92.8		Bm.D
4417	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305084.3	305085.7303	71069	71427	2013/2/23  21:04:44.300	1.43	57.8	86.9	0.8	62.0	82.5		Bm.D
4418	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305088.1112	305089.3493	72022	72331	2013/2/23  21:04:48.111	1.238	41.4	74.2	1.1	44.4	65.9		Bm.D
4419	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305090.7778	305092.3968	72688	73093	2013/2/23  21:04:50.778	1.619	48.9	88.2	1.4	50.8	80.1		Bm.D
4420	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305093.5396	305095.4443	73379	73855	2013/2/23  21:04:53.540	1.905	43.3	91.1	1.4	43.9	85.4		Bm.D
4421	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304909.6398	304910.5921	27404	27642	2013/2/23  21:01:49.640	0.952	49.1	86.1	0.6	53.2	83.0		Bm.D
4422	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304888.3072	304889.1643	22071	22285	2013/2/23  21:01:28.307	0.857	40.7	85.6	0.8	43.5	81.1		Bm.D
4423	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304871.9268	304873.0696	17976	18261	2013/2/23  21:01:11.927	1.143	54.6	75.0	0.9	56.2	72.8		Bm.D
4424	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305016.8736	305017.826	54212	54451	2013/2/23  21:03:36.874	0.952	59.3	81.9	0.6	61.5	79.1		Bm.D
4425	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305018.4926	305019.445	54617	54855	2013/2/23  21:03:38.493	0.952	42.1	82.4	0.6	46.4	78.6		Bm.D
4426	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	305020.4926	305021.6354	55117	55403	2013/2/23  21:03:40.493	1.143	40.3	69.4	0.8	42.0	63.5		Bm.D
4427	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304885.8746	304886.9222	21463	21725	2013/2/23  21:01:25.875	1.048	38.8	73.5	0.9	40.5	67.9		Bm.D
4428	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304881.97	304882.9223	20487	20725	2013/2/23  21:01:21.970	0.952	72.1	91.1	0.8	73.7	88.4		Bm.D
4429	Spectrogram 1	1	20130223_210000_AWI251-01_AU0231_250Hz.wav	20130223_210000_AWI251-01_AU0231_250Hz.wav	304883.8747	304884.9223	20963	21225	2013/2/23  21:01:23.875	1.048	40.2	72.6	0.9	41.5	70.3		Bm.D
4430	Spectrogram 1	1	20130224_060000_AWI251-01_AU0231_250Hz.wav	20130224_060000_AWI251-01_AU0231_250Hz.wav	307593.1581	307593.92	23284	23474	2013/2/24  6:01:33.158	0.762	66.7	87.3	0.6	68.8	84.5		Bm.D
4431	Spectrogram 1	1	20130224_060000_AWI251-01_AU0231_250Hz.wav	20130224_060000_AWI251-01_AU0231_250Hz.wav	307565.54	307566.4924	16379	16617	2013/2/24  6:01:05.540	0.952	63.4	92.0	0.8	66.9	87.4		Bm.D
4432	Spectrogram 1	1	20130224_060000_AWI251-01_AU0231_250Hz.wav	20130224_060000_AWI251-01_AU0231_250Hz.wav	307517.8258	307518.8734	4450	4712	2013/2/24  6:00:17.826	1.048	55.0	84.6	0.8	56.2	80.6		Bm.D
4433	Spectrogram 1	1	20130224_060000_AWI251-01_AU0231_250Hz.wav	20130224_060000_AWI251-01_AU0231_250Hz.wav	307521.0638	307522.3018	5260	5569	2013/2/24  6:00:21.064	1.238	53.6	83.7	0.8	55.2	80.6		Bm.D
4434	Spectrogram 1	1	20130224_060000_AWI251-01_AU0231_250Hz.wav	20130224_060000_AWI251-01_AU0231_250Hz.wav	307523.4447	307524.5875	5855	6141	2013/2/24  6:00:23.445	1.143	54.0	93.9	0.9	56.2	87.4		Bm.D
4435	Spectrogram 1	1	20130224_060000_AWI251-01_AU0231_250Hz.wav	20130224_060000_AWI251-01_AU0231_250Hz.wav	307556.8721	307558.1102	14212	14522	2013/2/24  6:00:56.872	1.238	49.0	78.1	0.6	51.8	72.8		Bm.D
4436	Spectrogram 1	1	20130224_060000_AWI251-01_AU0231_250Hz.wav	20130224_060000_AWI251-01_AU0231_250Hz.wav	307735.397	307736.6351	58843	59153	2013/2/24  6:03:55.397	1.238	68.4	86.0	0.8	69.8	81.5		Bm.D
4437	Spectrogram 1	1	20130224_060000_AWI251-01_AU0231_250Hz.wav	20130224_060000_AWI251-01_AU0231_250Hz.wav	307761.6819	307763.0152	65414	65748	2013/2/24  6:04:21.682	1.333	71.2	95.7	0.9	73.2	90.8		Bm.D
4438	Spectrogram 1	1	20130224_070000_AWI251-01_AU0231_250Hz.wav	20130224_070000_AWI251-01_AU0231_250Hz.wav	308061.1605	308062.7795	65284	65689	2013/2/24  7:04:21.160	1.619	49.4	78.4	1.1	54.2	71.8		Bm.D
4439	Spectrogram 1	1	20130224_070000_AWI251-01_AU0231_250Hz.wav	20130224_070000_AWI251-01_AU0231_250Hz.wav	308077.5409	308078.6838	69379	69665	2013/2/24  7:04:37.541	1.143	52.7	94.3	0.9	54.7	87.4		Bm.D
4440	Spectrogram 1	1	20130224_070000_AWI251-01_AU0231_250Hz.wav	20130224_070000_AWI251-01_AU0231_250Hz.wav	308091.1595	308092.2071	72784	73046	2013/2/24  7:04:51.160	1.048	61.1	92.9	0.6	62.0	86.9		Bm.D
4441	Spectrogram 1	1	20130224_070000_AWI251-01_AU0231_250Hz.wav	20130224_070000_AWI251-01_AU0231_250Hz.wav	308093.7309	308094.4928	73427	73617	2013/2/24  7:04:53.731	0.762	60.2	98.1	0.6	61.5	86.9		Bm.D
4442	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308105.8257	308107.159	1450	1784	2013/2/24  8:00:05.826	1.333	62.5	107.4	1.1	65.9	100.1		Bm.D
4443	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308119.73	308120.9681	4927	5236	2013/2/24  8:00:19.730	1.238	64.8	105.6	0.9	69.8	98.6		Bm.D
4444	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308127.9202	308128.8726	6974	7212	2013/2/24  8:00:27.920	0.952	63.0	89.2	0.6	65.9	85.4		Bm.D
4445	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308237.3031	308238.7316	34320	34677	2013/2/24  8:02:17.303	1.428	53.6	93.4	1.2	55.7	87.4		Bm.D
4446	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308248.5408	308249.8741	37129	37463	2013/2/24  8:02:28.541	1.333	52.7	94.8	0.9	57.6	91.8		Bm.D
4447	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308251.7788	308252.7311	37939	38177	2013/2/24  8:02:31.779	0.952	51.7	86.0	0.8	52.7	81.5		Bm.D
4448	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308258.1595	308259.8737	39534	39962	2013/2/24  8:02:38.160	1.714	58.2	87.4	1.2	60.5	82.5		Bm.D
4449	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308264.3498	308267.0164	41081	41748	2013/2/24  8:02:44.350	2.667	64.7	98.0	2.3	65.9	94.7		Bm.D
4450	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308287.6827	308288.9208	46915	47224	2013/2/24  8:03:07.683	1.238	70.7	94.3	0.9	72.8	90.3		Bm.D
4451	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308293.2064	308294.8254	48296	48700	2013/2/24  8:03:13.206	1.619	56.8	107.3	1.2	58.1	98.1		Bm.D
4452	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308320.3483	308322.253	55081	55557	2013/2/24  8:03:40.348	1.905	53.6	76.7	1.1	55.7	70.3		Bm.D
4453	Spectrogram 1	1	20130224_080000_AWI251-01_AU0231_250Hz.wav	20130224_080000_AWI251-01_AU0231_250Hz.wav	308310.0629	308310.9201	52510	52724	2013/2/24  8:03:30.063	0.857	57.8	86.5	0.6	59.1	82.5		Bm.D
4454	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308401.5409	308404.3027	379	1070	2013/2/24  9:00:01.541	2.762	39.6	67.2	2.3	42.5	64.5		Bm.D
4455	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308427.6353	308428.9686	6903	7236	2013/2/24  9:00:27.635	1.333	37.2	58.8	1.1	41.0	55.7		Bm.D
4456	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308489.1607	308490.9701	22284	22737	2013/2/24  9:01:29.161	1.809	66.2	114.9	1.2	67.4	108.9		Bm.D
4457	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308498.3985	308499.827	24594	24951	2013/2/24  9:01:38.399	1.428	75.1	114.5	1.1	77.1	107.4		Bm.D
4458	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308502.3983	308503.9221	25594	25975	2013/2/24  9:01:42.398	1.524	49.9	92.5	1.2	52.7	87.9		Bm.D
4459	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308504.7792	308506.9696	26189	26736	2013/2/24  9:01:44.779	2.19	46.1	110.7	1.9	48.8	97.2		Bm.D
4460	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308508.9695	308510.0171	27236	27498	2013/2/24  9:01:48.970	1.048	69.1	97.1	0.8	70.8	92.8		Bm.D
4461	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308513.3503	308515.7312	28332	28927	2013/2/24  9:01:53.350	2.381	51.3	104.2	1.7	54.2	98.6		Bm.D
4462	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308518.1121	308519.2549	29522	29808	2013/2/24  9:01:58.112	1.143	50.8	91.1	1.1	55.2	80.1		Bm.D
4463	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308528.9689	308530.1117	32236	32522	2013/2/24  9:02:08.969	1.143	73.3	111.2	0.8	77.6	105.5		Bm.D
4464	Spectrogram 1	1	20130224_090000_AWI251-01_AU0231_250Hz.wav	20130224_090000_AWI251-01_AU0231_250Hz.wav	308531.6354	308533.064	32903	33260	2013/2/24  9:02:11.635	1.429	43.3	83.6	1.2	46.9	76.7		Bm.D
